vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
61,People,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,alive,ADJ,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,amount,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,asset,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,bank,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,behavior,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,beloved,ADJ,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,cAnT,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,capitalism,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,car,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,chance,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,coldwar,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,couple,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,current,ADJ,2,30/12/2016,C05591,61,conspiracy,0.016666666666666666
61,daughter,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,day,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,device,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,die,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,dominant,ADJ,2,30/12/2016,C05591,61,conspiracy,0.016666666666666666
61,egoist,ADJ,2,30/12/2016,C05591,61,conspiracy,0.016666666666666666
61,electricty,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,emails,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,end,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,enough,ADJ,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,equality,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,evil,ADJ,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,expensive,ADJ,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,fight,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,free,ADJ,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,girl,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
61,goal,NOUN,1,30/12/2016,C05591,61,conspiracy,0.008333333333333333
