vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
29,26bn,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,able,ADJ,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,acceleration,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,algorithm,NOUN,4,30/01/2020,M08991,29,mainstream,0.022988505747126436
29,approach,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,artificial,ADJ,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,asset,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,average,ADJ,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,benefit,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,billion,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,biophysicist,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,brain,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,breakthrough,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,cancer,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,candidate,NOUN,2,30/01/2020,M08991,29,mainstream,0.011494252873563218
29,cardiovascular,ADJ,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,cheap,ADJ,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,chemical,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,chemistry,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,chief,ADJ,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,clinical,ADJ,3,30/01/2020,M08991,29,mainstream,0.017241379310344827
29,collaboration,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,company,NOUN,2,30/01/2020,M08991,29,mainstream,0.011494252873563218
29,compound,NOUN,5,30/01/2020,M08991,29,mainstream,0.028735632183908046
29,condition,NOUN,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,conventional,ADJ,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
29,critical,ADJ,1,30/01/2020,M08991,29,mainstream,0.005747126436781609
