vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
13,33yearold,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,45,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,academic,ADJ,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,advertisement,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,aidemmoire,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,allure,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,arc,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,arrow,NOUN,2,19/12/2014,M15692,mainstream,0.008368200836820083
13,art,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,artefact,NOUN,2,19/12/2014,M15692,mainstream,0.008368200836820083
13,artful,ADJ,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,artist,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,aspiration,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,assassination,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,assistant,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,bad,ADJ,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,banal,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,beat,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,beatle,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,beauty,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,bed,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,being,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,big,ADJ,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,biography,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,black,ADJ,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,book,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,breakdown,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,building,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,care,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,celebration,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,celebrity,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,cheap,ADJ,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,chop,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,coffee,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,collection,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,commentator,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,complexity,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,concern,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,concert,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,confidential,ADJ,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,contempt,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,contribution,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,copy,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,country,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,course,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,cream,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,cultural,ADJ,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,culture,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,curious,ADJ,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,daughter,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
13,denouement,NOUN,1,19/12/2014,M15692,mainstream,0.0041841004184100415
