vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
20,118bn,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,15bn,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,1980,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,1990,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,1bn,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,5bn,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,709bn,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,GSK,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,Most,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,ability,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,academic,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,access,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,accounting,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,acquisition,NOUN,4,27/05/2020,M0954d,20,mainstream,0.005398110661268556
20,advantage,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,affair,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,age,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,agnostic,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,analyst,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,annual,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,antibody,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,appointment,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,approach,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,approval,NOUN,3,27/05/2020,M0954d,20,mainstream,0.004048582995951417
20,area,NOUN,3,27/05/2020,M0954d,20,mainstream,0.004048582995951417
20,asset,NOUN,3,27/05/2020,M0954d,20,mainstream,0.004048582995951417
20,atmosphere,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,attractive,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,bargaining,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,battle,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,belief,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,bet,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,bid,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,big,ADJ,4,27/05/2020,M0954d,20,mainstream,0.005398110661268556
20,billion,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,biobank,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,biologic,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,biological,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,biotech,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,bit,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,blockbuster,NOUN,4,27/05/2020,M0954d,20,mainstream,0.005398110661268556
20,body,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,bodys,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,breakup,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,bribery,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,bright,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,british,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,business,NOUN,5,27/05/2020,M0954d,20,mainstream,0.006747638326585695
20,cadre,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,cancer,NOUN,4,27/05/2020,M0954d,20,mainstream,0.005398110661268556
20,capitalisation,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,cent,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,centre,NOUN,4,27/05/2020,M0954d,20,mainstream,0.005398110661268556
20,challenge,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,champion,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,change,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,chief,ADJ,5,27/05/2020,M0954d,20,mainstream,0.006747638326585695
20,choice,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,citation,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,clear,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,clinical,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,cohead,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,collaboration,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,collaborator,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,commercial,ADJ,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,commitment,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,commuter,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,company,NOUN,16,27/05/2020,M0954d,20,mainstream,0.021592442645074223
20,competitiveness,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,concern,NOUN,3,27/05/2020,M0954d,20,mainstream,0.004048582995951417
20,conference,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,connect,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,connection,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,consequence,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,consumer,NOUN,5,27/05/2020,M0954d,20,mainstream,0.006747638326585695
20,core,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,coronavirus,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,corporate,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,cost,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,country,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,credibility,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,critical,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,crucial,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,culture,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,data,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,datum,NOUN,4,27/05/2020,M0954d,20,mainstream,0.005398110661268556
20,deal,NOUN,3,27/05/2020,M0954d,20,mainstream,0.004048582995951417
20,decade,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,decision,NOUN,3,27/05/2020,M0954d,20,mainstream,0.004048582995951417
20,defender,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,department,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,development,NOUN,3,27/05/2020,M0954d,20,mainstream,0.004048582995951417
20,different,ADJ,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,difficult,ADJ,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,discovery,NOUN,3,27/05/2020,M0954d,20,mainstream,0.004048582995951417
20,disease,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,disposal,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,dividend,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,division,NOUN,2,27/05/2020,M0954d,20,mainstream,0.002699055330634278
20,doorstep,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,dose,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
20,driver,NOUN,1,27/05/2020,M0954d,20,mainstream,0.001349527665317139
