vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
92,People,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,acceptable,ADJ,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,accountable,ADJ,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,active,ADJ,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,addition,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,agency,NOUN,2,23/09/2015,C00d32,conspiracy,0.009950248756218905
92,agriculture,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,animal,NOUN,2,23/09/2015,C00d32,conspiracy,0.009950248756218905
92,area,NOUN,7,23/09/2015,C00d32,conspiracy,0.03482587064676617
92,aspect,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,authority,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,awareness,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,back,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,ban,NOUN,2,23/09/2015,C00d32,conspiracy,0.009950248756218905
92,blood,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,border,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,cabinet,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,campaign,NOUN,2,23/09/2015,C00d32,conspiracy,0.009950248756218905
92,cancer,NOUN,2,23/09/2015,C00d32,conspiracy,0.009950248756218905
92,carcinogenic,ADJ,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,careful,ADJ,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,cell,NOUN,2,23/09/2015,C00d32,conspiracy,0.009950248756218905
92,chemical,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
92,child,NOUN,3,23/09/2015,C00d32,conspiracy,0.014925373134328358
92,children,NOUN,1,23/09/2015,C00d32,conspiracy,0.004975124378109453
