vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
51,additive,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,agenda,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,air,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,chemical,NOUN,2,13/02/2017,C030b1,conspiracy,0.0425531914893617
51,covert,ADJ,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,death,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,decay,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,depopulation,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,documentary,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,dose,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,drinking,NOUN,2,13/02/2017,C030b1,conspiracy,0.0425531914893617
51,effect,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,family,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,fertility,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,first,ADJ,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,fluoride,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,food,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,gene,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,genetic,ADJ,2,13/02/2017,C030b1,conspiracy,0.0425531914893617
51,global,ADJ,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,human,ADJ,2,13/02/2017,C030b1,conspiracy,0.0425531914893617
51,insidiously,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,integrity,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,life,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,lifespan,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,lineage,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,majority,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,medicine,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,offspring,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,pool,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,race,NOUN,2,13/02/2017,C030b1,conspiracy,0.0425531914893617
51,real,ADJ,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,reality,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,series,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,shortening,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,such,ADJ,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,threat,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,threepart,ADJ,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,tooth,NOUN,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,vast,ADJ,1,13/02/2017,C030b1,conspiracy,0.02127659574468085
51,water,NOUN,2,13/02/2017,C030b1,conspiracy,0.0425531914893617
