vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
53,abduction,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,account,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,advocacy,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,agent,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,alien,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,auditory,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,belief,NOUN,2,24/10/2017,C02163,conspiracy,0.018691588785046728
53,body,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,call,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,community,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,consensus,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,conspiracy,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,dead,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,delusion,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,delusional,ADJ,2,24/10/2017,C02163,conspiracy,0.018691588785046728
53,difficult,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,disorder,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,effect,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,electromagnetic,ADJ,3,24/10/2017,C02163,conspiracy,0.028037383177570093
53,electronic,ADJ,2,24/10/2017,C02163,conspiracy,0.018691588785046728
53,entity,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,exact,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,experience,NOUN,2,24/10/2017,C02163,conspiracy,0.018691588785046728
53,external,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,flesh,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,government,NOUN,3,24/10/2017,C02163,conspiracy,0.028037383177570093
53,group,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,hallucination,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,harass,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,harassment,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,head,NOUN,2,24/10/2017,C02163,conspiracy,0.018691588785046728
53,hidden,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,highfrequency,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,individual,NOUN,3,24/10/2017,C02163,conspiracy,0.028037383177570093
53,influence,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,life,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,mad,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,many,ADJ,2,24/10/2017,C02163,conspiracy,0.018691588785046728
53,medical,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,microchip,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,microwave,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,number,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,operator,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,other,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,own,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,pain,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,part,NOUN,2,24/10/2017,C02163,conspiracy,0.018691588785046728
53,people,NOUN,5,24/10/2017,C02163,conspiracy,0.04672897196261682
53,peopleindividual,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,possible,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,program,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,programme,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,psychotronic,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,radar,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,radiation,NOUN,2,24/10/2017,C02163,conspiracy,0.018691588785046728
53,relative,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,religious,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,result,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,run,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,same,ADJ,3,24/10/2017,C02163,conspiracy,0.028037383177570093
53,sound,NOUN,2,24/10/2017,C02163,conspiracy,0.018691588785046728
53,source,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,subject,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,such,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,support,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,surveillance,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,symptom,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,team,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,technique,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,technology,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,terrifying,ADJ,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,theory,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,thing,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,thought,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,thousand,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,torture,NOUN,3,24/10/2017,C02163,conspiracy,0.028037383177570093
53,use,NOUN,2,24/10/2017,C02163,conspiracy,0.018691588785046728
53,vice,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,video,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,visitation,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,voice,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,wave,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
53,world,NOUN,1,24/10/2017,C02163,conspiracy,0.009345794392523364
