vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
62,Most,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,People,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,advice,NOUN,2,04/07/2019,C00819,62,conspiracy,0.04
62,age,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,belief,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,blind,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,cancer,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,chance,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,dangerous,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,diagnosistreatment,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,doctor,NOUN,3,04/07/2019,C00819,62,conspiracy,0.06
62,early,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,essential,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,excellent,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,fact,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,faith,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,falsehood,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,flowchart,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,good,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,gp,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,grave,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,guideline,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,health,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,healthy,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,idea,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,life,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,long,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,many,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,material,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,medical,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,minion,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,new,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,own,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
62,paper,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,people,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,profession,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,research,NOUN,3,04/07/2019,C00819,62,conspiracy,0.06
62,respect,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,show,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,sort,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,system,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,thing,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,tv,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,vaccine,NOUN,1,04/07/2019,C00819,62,conspiracy,0.02
62,young,ADJ,1,04/07/2019,C00819,62,conspiracy,0.02
