vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
21,26bn,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,able,ADJ,2,24/05/2019,M0cd1e,mainstream,0.0111731843575419
21,advance,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,advanced,ADJ,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,agreement,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,aisle,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,alive,ADJ,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,analyst,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,approach,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,approval,NOUN,3,24/05/2019,M0cd1e,mainstream,0.01675977653631285
21,area,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,assistance,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,atrophy,NOUN,2,24/05/2019,M0cd1e,mainstream,0.0111731843575419
21,average,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,blindness,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,breathing,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,cell,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,cent,NOUN,3,24/05/2019,M0cd1e,mainstream,0.01675977653631285
21,chief,ADJ,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,child,NOUN,2,24/05/2019,M0cd1e,mainstream,0.0111731843575419
21,chronic,ADJ,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,clinical,ADJ,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,commissioner,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,company,NOUN,2,24/05/2019,M0cd1e,mainstream,0.0111731843575419
21,concept,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,concern,NOUN,2,24/05/2019,M0cd1e,mainstream,0.0111731843575419
21,cost,NOUN,5,24/05/2019,M0cd1e,mainstream,0.027932960893854747
21,criticism,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,decision,NOUN,2,24/05/2019,M0cd1e,mainstream,0.0111731843575419
21,devastating,ADJ,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,digit,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,disease,NOUN,2,24/05/2019,M0cd1e,mainstream,0.0111731843575419
21,dose,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,drug,NOUN,8,24/05/2019,M0cd1e,mainstream,0.0446927374301676
21,exciting,ADJ,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,executive,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,expensive,ADJ,2,24/05/2019,M0cd1e,mainstream,0.0111731843575419
21,extensive,ADJ,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,first,ADJ,2,24/05/2019,M0cd1e,mainstream,0.0111731843575419
21,function,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,gene,NOUN,4,24/05/2019,M0cd1e,mainstream,0.0223463687150838
21,generic,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,government,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,healthcare,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,high,ADJ,3,24/05/2019,M0cd1e,mainstream,0.01675977653631285
21,historic,ADJ,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
21,increase,NOUN,1,24/05/2019,M0cd1e,mainstream,0.00558659217877095
