,filename,word,wordavg,percent_of_total,JSD,final_JSD,dt,period,vector,Pos,wordCount,doc_id,doc,subcorpus,wordCount_x,wordCount_y
98,3,task,0.0092879256965944,,0.05683118246256911,,,06/03/2,,,,,,,9.0,
99,3,wearable,0.0092879256965944,,0.05683118246256911,,,06/03/2,,,,,,,9.0,
100,3,work,0.0092879256965944,,0.05683118246256911,,,06/03/2,,,,,,,9.0,
101,3,interface,0.0082559339525283,,0.05357092558014114,,,06/03/2,,,,,,,8.0,
102,3,level,0.0082559339525283,,0.05357092558014114,,,06/03/2,,,,,,,8.0,
103,3,screen,0.0082559339525283,,0.05357092558014114,,,06/03/2,,,,,,,8.0,
104,3,sound,0.0082559339525283,,0.05357092558014114,,,06/03/2,,,,,,,8.0,
105,3,space,0.0082559339525283,,0.05357092558014114,,,06/03/2,,,,,,,8.0,
106,3,time,0.0082559339525283,,0.05357092558014114,,,06/03/2,,,,,,,8.0,
107,3,app,0.0072239422084623,,0.05010164085171635,,,06/03/2,,,,,,,7.0,
108,3,bracelet,0.0072239422084623,,0.05010164085171635,,,06/03/2,,,,,,,7.0,
109,3,massage,0.0072239422084623,,0.05010164085171635,,,06/03/2,,,,,,,7.0,
110,3,pillow,0.0072239422084623,,0.05010164085171635,,,06/03/2,,,,,,,7.0,
111,3,portable,0.0072239422084623,,0.05010164085171635,,,06/03/2,,,,,,,7.0,
112,3,surface,0.0072239422084623,,0.05010164085171635,,,06/03/2,,,,,,,7.0,
113,3,wrist,0.0072239422084623,,0.05010164085171635,,,06/03/2,,,,,,,7.0,
114,3,interactive,0.0061919504643962,,0.046376437184911745,,,06/03/2,,,,,,,6.0,
115,3,other,0.0061919504643962,,0.046376437184911745,,,06/03/2,,,,,,,6.0,
116,3,posture,0.0061919504643962,,0.046376437184911745,,,06/03/2,,,,,,,6.0,
117,3,tangible,0.0061919504643962,,0.046376437184911745,,,06/03/2,,,,,,,6.0,
118,3,track,0.0061919504643962,,0.046376437184911745,,,06/03/2,,,,,,,6.0,
119,3,ambience,0.0051599587203302,,0.04232779439838552,,,06/03/2,,,,,,,5.0,
120,4,user,0.0288957688338493,,0.10060027269134006,,,02/09/2,,,,,,,28.0,
121,4,device,0.023735810113519,,0.09109048274394117,,,02/09/2,,,,,,,23.0,
122,4,therapy,0.002063983488132,0.0316455696202531,0.08894869477843385,,02/09/2019,02/09/2,27.0,NOUN,,M1f98b,27.0,mainstream,2.0,5.0
123,4,light,0.0196078431372549,,0.0827290496253464,,,02/09/2,,,,,,,19.0,
124,4,new,0.001031991744066,0.0189873417721519,0.070330527604122,,02/09/2019,02/09/2,27.0,ADJ,,M1f98b,27.0,mainstream,1.0,3.0
125,4,day,0.0103199174406604,,0.05991654641655937,,,02/09/2,,,,,,,10.0,
126,4,task,0.0092879256965944,,0.05683118246256911,,,02/09/2,,,,,,,9.0,
127,4,wearable,0.0092879256965944,,0.05683118246256911,,,02/09/2,,,,,,,9.0,
