vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
72,21st,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,ISISIn,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,african,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,apologyHe,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,attack,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,attempt,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,black,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,body,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,british,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,broadcaster,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,campaign,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,case,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,century,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,chance,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,change,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,chemical,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,clear,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,cnn,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,crime,NOUN,6,26/10/2015,C00646,conspiracy,0.03870967741935484
72,criminal,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,data,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,datum,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,death,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,deceitful,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,destruction,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,dramatic,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,element,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,essay,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,evidence,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,fact,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,failure,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,farce,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,former,ADJ,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,government,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,great,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,ground,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,group,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,hard,ADJ,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,headline,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,idea,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,illegal,ADJ,3,26/10/2015,C00646,conspiracy,0.01935483870967742
72,intelligence,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,international,ADJ,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,intervention,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,interview,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,invasion,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,iraqi,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,islamic,ADJ,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,journalist,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,justice,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,last,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,law,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,leader,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,light,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,ludicrous,ADJ,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,mass,ADJ,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,memo,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,million,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,more,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,morning,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,opinion,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,part,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,people,NOUN,4,26/10/2015,C00646,conspiracy,0.025806451612903226
72,power,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,pressure,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,program,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,public,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,racist,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,radical,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,reason,NOUN,3,26/10/2015,C00646,conspiracy,0.01935483870967742
72,regime,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,report,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,revelation,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,rise,NOUN,3,26/10/2015,C00646,conspiracy,0.01935483870967742
72,same,ADJ,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,scale,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,service,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,sort,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,sovereign,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,spin,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,state,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,story,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,student,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,supposition,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,system,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,terrorist,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,thing,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,timing,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,today,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,trial,NOUN,3,26/10/2015,C00646,conspiracy,0.01935483870967742
72,truth,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,unconfirmed,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,university,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,war,NOUN,14,26/10/2015,C00646,conspiracy,0.09032258064516129
72,warmonger,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,way,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,weapon,NOUN,2,26/10/2015,C00646,conspiracy,0.012903225806451613
72,week,NOUN,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,well,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,whole,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
72,wmd,NOUN,4,26/10/2015,C00646,conspiracy,0.025806451612903226
72,wrong,ADJ,1,26/10/2015,C00646,conspiracy,0.0064516129032258064
