vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
97,area,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,awareness,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,brain,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,campus,NOUN,3,04/05/2019,C023f6,conspiracy,0.024
97,cancer,NOUN,4,04/05/2019,C023f6,conspiracy,0.032
97,case,NOUN,3,04/05/2019,C023f6,conspiracy,0.024
97,cell,NOUN,4,04/05/2019,C023f6,conspiracy,0.032
97,cellphone,NOUN,2,04/05/2019,C023f6,conspiracy,0.016
97,child,NOUN,4,04/05/2019,C023f6,conspiracy,0.032
97,childhood,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,close,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,concern,NOUN,2,04/05/2019,C023f6,conspiracy,0.016
97,correspondent,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,deadly,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,different,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,director,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,elementary,ADJ,2,04/05/2019,C023f6,conspiracy,0.016
97,environment,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,family,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,frequency,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,friend,NOUN,2,04/05/2019,C023f6,conspiracy,0.016
97,g,NOUN,2,04/05/2019,C023f6,conspiracy,0.016
97,hair,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,harmful,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,health,NOUN,2,04/05/2019,C023f6,conspiracy,0.016
97,hour,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,increase,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,industry,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,inpatient,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,internet,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,interview,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,kid,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,kidney,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,limit,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,look,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,many,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,million,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,mind,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,moment,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,month,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,more,ADJ,2,04/05/2019,C023f6,conspiracy,0.016
97,mother,NOUN,2,04/05/2019,C023f6,conspiracy,0.016
97,ok,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,old,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,other,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,own,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,past,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,place,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,point,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,potential,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,previous,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,problem,NOUN,2,04/05/2019,C023f6,conspiracy,0.016
97,product,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,profit,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,provider,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,radiation,NOUN,3,04/05/2019,C023f6,conspiracy,0.024
97,radio,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,recent,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,rehabilitation,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,rf,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,roll,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,safety,NOUN,4,04/05/2019,C023f6,conspiracy,0.032
97,school,NOUN,4,04/05/2019,C023f6,conspiracy,0.032
97,scientist,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,sector,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,several,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,son,NOUN,3,04/05/2019,C023f6,conspiracy,0.024
97,stance,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,strict,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,student,NOUN,2,04/05/2019,C023f6,conspiracy,0.016
97,study,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,talk,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,technology,NOUN,2,04/05/2019,C023f6,conspiracy,0.016
97,threat,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,tower,NOUN,7,04/05/2019,C023f6,conspiracy,0.056
97,transmission,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,trial,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,tumour,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,wave,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,week,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,wireless,ADJ,1,04/05/2019,C023f6,conspiracy,0.008
97,work,NOUN,1,04/05/2019,C023f6,conspiracy,0.008
97,year,NOUN,3,04/05/2019,C023f6,conspiracy,0.024
