vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
12,administer,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,advice,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,african,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,agency,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,aid,NOUN,3,01/08/2019,M112c9,12,mainstream,0.007978723404255319
12,approach,NOUN,3,01/08/2019,M112c9,12,mainstream,0.007978723404255319
12,area,NOUN,3,01/08/2019,M112c9,12,mainstream,0.007978723404255319
12,armed,ADJ,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,back,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,bad,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,bedside,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,big,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,boot,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,boy,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,breakthrough,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,breath,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,bumpy,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,burial,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,candidate,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,capital,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,care,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,case,NOUN,6,01/08/2019,M112c9,12,mainstream,0.015957446808510637
12,cent,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,centre,NOUN,6,01/08/2019,M112c9,12,mainstream,0.015957446808510637
12,change,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,child,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,circle,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,clear,ADJ,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,clearing,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,clothing,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,coffin,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,commitment,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,committee,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,common,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,community,NOUN,4,01/08/2019,M112c9,12,mainstream,0.010638297872340425
12,complex,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,conflict,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,congolese,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,control,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,corpse,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,country,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,crisis,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,critical,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,crosse,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,crowded,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,cube,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,current,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,curtain,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,day,NOUN,3,01/08/2019,M112c9,12,mainstream,0.007978723404255319
12,deadly,ADJ,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,death,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,decade,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,decrying,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,designation,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,development,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,different,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,difficult,ADJ,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,digger,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,director,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,disease,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,doctor,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,doubt,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,dozen,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,eastern,ADJ,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,effective,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,effort,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,eightyearold,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,election,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,elusive,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,emergency,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,epidemic,NOUN,4,01/08/2019,M112c9,12,mainstream,0.010638297872340425
12,excuse,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,expensive,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,experience,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,expert,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,explanation,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,facility,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,failure,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,family,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,few,ADJ,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,fifth,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,first,ADJ,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,forest,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,former,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,fresh,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,full,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,further,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,global,ADJ,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,glove,NOUN,1,01/08/2019,M112c9,12,mainstream,0.0026595744680851063
12,good,ADJ,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,government,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,grave,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
12,group,NOUN,5,01/08/2019,M112c9,12,mainstream,0.013297872340425532
12,hand,NOUN,2,01/08/2019,M112c9,12,mainstream,0.005319148936170213
