word,Pos,avg_freq,wordCount,prevalence,wordavg
comorbiditie,NOUN,0.0033112582781456,1,0.01,4.021879021879022e-05
comorbidity,NOUN,0.0033112582781456,1,0.01,4.021879021879022e-05
companies2,NOUN,0.0020703933747412,1,0.01,4.021879021879022e-05
company,NOUN,0.014313784179066,172,1.72,0.0069176319176319
companys,ADJ,0.0047011969355101,3,0.03,0.0001206563706563
comparable,ADJ,0.0019607843137254,1,0.01,4.021879021879022e-05
compelling,ADJ,0.0045454545454545,1,0.01,4.021879021879022e-05
compensation,NOUN,0.0049751243781094,1,0.01,4.021879021879022e-05
competition,NOUN,0.0035924176443208,5,0.05,0.0002010939510939
competitive,ADJ,0.0042468080442763,2,0.02,8.043758043758043e-05
competitiveness,NOUN,0.002519782282843,2,0.02,8.043758043758043e-05
competitor,NOUN,0.0067457866029847,5,0.05,0.0002010939510939
compilation,NOUN,0.0031446540880503,1,0.01,4.021879021879022e-05
complacency,NOUN,0.0051546391752577,1,0.01,4.021879021879022e-05
complainant,NOUN,0.0029282576866764,2,0.02,8.043758043758043e-05
complaint,NOUN,0.0043547671118553,5,0.05,0.0002010939510939
complementary,ADJ,0.0052493438320209,2,0.02,8.043758043758043e-05
complete,ADJ,0.0029307162571479,4,0.04,0.0001608751608751
complex,NOUN,0.0031981788637502,10,0.1,0.0004021879021879
complexity,NOUN,0.0030111678562638,2,0.02,8.043758043758043e-05
complicated,ADJ,0.0032007483782308,4,0.04,0.0001608751608751
complicit,ADJ,0.0023584905660377,1,0.01,4.021879021879022e-05
complimentary,ADJ,0.0037126325940212,2,0.02,8.043758043758043e-05
component,NOUN,0.0047579037415105,4,0.04,0.0001608751608751
compound,NOUN,0.0126285401930149,8,0.08,0.0003217503217503
comprehensive,ADJ,0.0019880715705765,1,0.01,4.021879021879022e-05
compulsory,ADJ,0.0068275606250289,4,0.04,0.0001608751608751
computer,NOUN,0.004341350532612,4,0.04,0.0001608751608751
concentrated,ADJ,0.0033112582781456,1,0.01,4.021879021879022e-05
concentration,NOUN,0.0078241789325737,4,0.04,0.0001608751608751
concept,NOUN,0.0053728580787618,8,0.08,0.0003217503217503
conception,NOUN,0.0416666666666666,4,0.04,0.0001608751608751
concern,NOUN,0.0066063621871253,33,0.33,0.00132722007722
concerned,ADJ,0.0034562546868892,5,0.05,0.0002010939510939
concert,NOUN,0.00418410041841,1,0.01,4.021879021879022e-05
conclusion,NOUN,0.0017604966574011,5,0.05,0.0002010939510939
conclusion22,NOUN,0.0020703933747412,1,0.01,4.021879021879022e-05
conclusion23,NOUN,0.0020703933747412,1,0.01,4.021879021879022e-05
conclusive,ADJ,0.0056574431574431,2,0.02,8.043758043758043e-05
condition,NOUN,0.005431798713064,27,0.27,0.0010859073359073
condom,NOUN,0.0045662100456621,1,0.01,4.021879021879022e-05
condominium,NOUN,0.0092807424593967,4,0.04,0.0001608751608751
conduct,NOUN,0.0022694874077866,5,0.05,0.0002010939510939
conference,NOUN,0.0028052123568377,9,0.09,0.0003619691119691
confidence,NOUN,0.0025737261924265,3,0.03,0.0001206563706563
confident,ADJ,0.0047846889952153,1,0.01,4.021879021879022e-05
confidential,ADJ,0.0036844068971031,2,0.02,8.043758043758043e-05
confidentiality,NOUN,0.0175438596491228,1,0.01,4.021879021879022e-05
confiding,NOUN,0.0021645021645021,1,0.01,4.021879021879022e-05
confirmation,NOUN,0.0063694267515923,2,0.02,8.043758043758043e-05
conflict,NOUN,0.0042845494548606,20,0.2,0.0008043758043758
conflicting,ADJ,0.0014492753623188,1,0.01,4.021879021879022e-05
confused,ADJ,0.0155152758777929,6,0.06,0.0002413127413127
confusion,NOUN,0.0116279069767441,2,0.02,8.043758043758043e-05
congolese,ADJ,0.0026595744680851,1,0.01,4.021879021879022e-05
congressional,ADJ,0.0067516581278049,3,0.03,0.0001206563706563
conjecture,NOUN,0.0028490028490028,1,0.01,4.021879021879022e-05
conjunction,NOUN,0.0032673395445134,2,0.02,8.043758043758043e-05
connect,NOUN,0.0013495276653171,1,0.01,4.021879021879022e-05
connection,NOUN,0.0032780856166298,4,0.04,0.0001608751608751
conscience,NOUN,0.0019880715705765,1,0.01,4.021879021879022e-05
conscientious,ADJ,0.0021645021645021,1,0.01,4.021879021879022e-05
consciousness,NOUN,0.0040955994269854,3,0.03,0.0001206563706563
consensus,NOUN,0.0038701682144864,4,0.04,0.0001608751608751
consent,NOUN,0.0068066262096112,3,0.03,0.0001206563706563
consequence,NOUN,0.003600297939335,8,0.08,0.0003217503217503
consequential,ADJ,0.0014064697609001,1,0.01,4.021879021879022e-05
conservation,NOUN,0.0164383561643835,6,0.06,0.0002413127413127
conservative,ADJ,0.0021645021645021,1,0.01,4.021879021879022e-05
considerable,ADJ,0.0053691609740921,4,0.04,0.0001608751608751
consideration,NOUN,0.0035342261904761,2,0.02,8.043758043758043e-05
consistency,NOUN,0.0033112582781456,1,0.01,4.021879021879022e-05
consistent,ADJ,0.0018653114251961,2,0.02,8.043758043758043e-05
consortium,NOUN,0.0126582278481012,2,0.02,8.043758043758043e-05
conspiracy,NOUN,0.0057660570415065,8,0.08,0.0003217503217503
conspiratorial,ADJ,0.005813953488372,1,0.01,4.021879021879022e-05
constant,ADJ,0.0013323407875546,2,0.02,8.043758043758043e-05
constituency,NOUN,0.0031847133757961,1,0.01,4.021879021879022e-05
constraint,NOUN,0.0031645569620253,1,0.01,4.021879021879022e-05
construct,NOUN,0.0014492753623188,1,0.01,4.021879021879022e-05
construction,NOUN,0.0030111173081339,5,0.05,0.0002010939510939
constructive,ADJ,0.0014064697609001,1,0.01,4.021879021879022e-05
consultancy,NOUN,0.0028901734104046,1,0.01,4.021879021879022e-05
consultant,NOUN,0.0055062736103615,2,0.02,8.043758043758043e-05
consulting,NOUN,0.0045662100456621,1,0.01,4.021879021879022e-05
consumer,NOUN,0.0070255468299441,19,0.19,0.000764157014157
consumption,NOUN,0.0046945735153987,6,0.06,0.0002413127413127
contact,NOUN,0.004916108567072,8,0.08,0.0003217503217503
contagious,ADJ,0.0026315789473684,1,0.01,4.021879021879022e-05
contain,NOUN,0.0101010101010101,1,0.01,4.021879021879022e-05
contaminant,NOUN,0.0075187969924812,1,0.01,4.021879021879022e-05
contamination,NOUN,0.0048076923076923,1,0.01,4.021879021879022e-05
contemporary,ADJ,0.0108235869753934,7,0.07,0.0002815315315315
contempt,NOUN,0.0031743012914561,2,0.02,8.043758043758043e-05
content,NOUN,0.004186140717434,7,0.07,0.0002815315315315
context,NOUN,0.0033783783783783,1,0.01,4.021879021879022e-05
continent,NOUN,0.0048416495784916,2,0.02,8.043758043758043e-05
continual,ADJ,0.0074021540054148,5,0.05,0.0002010939510939
contour,NOUN,0.0033783783783783,1,0.01,4.021879021879022e-05
contract,NOUN,0.0031900428705557,6,0.06,0.0002413127413127
contraction,NOUN,0.0032154340836012,1,0.01,4.021879021879022e-05
contractor,NOUN,0.0044810927869398,4,0.04,0.0001608751608751
contradiction,NOUN,0.0028490028490028,1,0.01,4.021879021879022e-05
contradictory,ADJ,0.0034013605442176,1,0.01,4.021879021879022e-05
contrarian,ADJ,0.0029761904761904,1,0.01,4.021879021879022e-05
contrary,NOUN,0.0017874697000225,2,0.02,8.043758043758043e-05
contrast,NOUN,0.0024624556995033,2,0.02,8.043758043758043e-05
contributing,NOUN,0.0033112582781456,1,0.01,4.021879021879022e-05
contribution,NOUN,0.0027374497889958,5,0.05,0.0002010939510939
contributor,NOUN,0.0156999181382294,2,0.02,8.043758043758043e-05
contrition,NOUN,0.0051546391752577,1,0.01,4.021879021879022e-05
control,NOUN,0.0072131772692471,30,0.3,0.0012065637065637
controversial,ADJ,0.0041881048020921,6,0.06,0.0002413127413127
controversy,NOUN,0.0061554824485858,4,0.04,0.0001608751608751
convenience,NOUN,0.004524886877828,1,0.01,4.021879021879022e-05
convenient,ADJ,0.0014064697609001,1,0.01,4.021879021879022e-05
convention,NOUN,0.0017423701828804,4,0.04,0.0001608751608751
conventional,ADJ,0.0042236509608629,4,0.04,0.0001608751608751
conversation,NOUN,0.0028587099479061,5,0.05,0.0002010939510939
convey,NOUN,0.0014492753623188,1,0.01,4.021879021879022e-05
conviction,NOUN,0.0053140755756536,6,0.06,0.0002413127413127
convinced,ADJ,0.001410437235543,1,0.01,4.021879021879022e-05
convincing,ADJ,0.0044642857142857,1,0.01,4.021879021879022e-05
convoy,NOUN,0.0014492753623188,1,0.01,4.021879021879022e-05
cool,ADJ,0.004524886877828,1,0.01,4.021879021879022e-05
cooperation,NOUN,0.0026041666666666,1,0.01,4.021879021879022e-05
cooperative,ADJ,0.0103092783505154,2,0.02,8.043758043758043e-05
copper,NOUN,0.0024096385542168,1,0.01,4.021879021879022e-05
copresident,NOUN,0.0045662100456621,1,0.01,4.021879021879022e-05
copy,NOUN,0.0027972688269765,2,0.02,8.043758043758043e-05
copycat,NOUN,0.0031645569620253,1,0.01,4.021879021879022e-05
copyright,NOUN,0.01433236574746,4,0.04,0.0001608751608751
cord,NOUN,0.0056818181818181,1,0.01,4.021879021879022e-05
cordon,NOUN,0.0028901734104046,1,0.01,4.021879021879022e-05
core,NOUN,0.0054810474638836,5,0.05,0.0002010939510939
corn,NOUN,0.0049164089679165,2,0.02,8.043758043758043e-05
cornea,NOUN,0.0029761904761904,1,0.01,4.021879021879022e-05
corner,NOUN,0.0017830861541944,2,0.02,8.043758043758043e-05
coronavirus,NOUN,0.0075541540196357,37,0.37,0.0014880952380952
coronaviruse,NOUN,0.0052631578947368,2,0.02,8.043758043758043e-05
coronaviruslinked,ADJ,0.0116279069767441,2,0.02,8.043758043758043e-05
corporate,ADJ,0.0040419731420474,8,0.08,0.0003217503217503
corporation,NOUN,0.0100496903066052,7,0.07,0.0002815315315315
corpse,NOUN,0.0053191489361702,2,0.02,8.043758043758043e-05
correct,ADJ,0.0022032088442866,3,0.03,0.0001206563706563
correction,NOUN,0.0023201856148491,1,0.01,4.021879021879022e-05
correlation,NOUN,0.0023584905660377,1,0.01,4.021879021879022e-05
correspondence,NOUN,0.0079365079365079,1,0.01,4.021879021879022e-05
correspondent,NOUN,0.008,1,0.01,4.021879021879022e-05
corridor,NOUN,0.0048192771084337,2,0.02,8.043758043758043e-05
corrupt,ADJ,0.0060847760499058,3,0.03,0.0001206563706563
corruption,NOUN,0.0027954440281818,5,0.05,0.0002010939510939
corset,NOUN,0.0021645021645021,1,0.01,4.021879021879022e-05
corseted,ADJ,0.0227272727272727,1,0.01,4.021879021879022e-05
cosmetic,NOUN,0.0086206896551724,1,0.01,4.021879021879022e-05
cosmo,NOUN,0.0036764705882352,2,0.02,8.043758043758043e-05
cost,NOUN,0.0058420401496002,32,0.32,0.0012870012870012
costa,ADJ,0.0031645569620253,1,0.01,4.021879021879022e-05
costly,ADJ,0.0028901734104046,1,0.01,4.021879021879022e-05
costume,NOUN,0.0020586284308411,4,0.04,0.0001608751608751
cosy,ADJ,0.0031446540880503,1,0.01,4.021879021879022e-05
cotton,NOUN,0.0048076923076923,1,0.01,4.021879021879022e-05
cough,NOUN,0.003547932330827,2,0.02,8.043758043758043e-05
council,NOUN,0.0026246719160104,1,0.01,4.021879021879022e-05
counsel,NOUN,0.0048076923076923,1,0.01,4.021879021879022e-05
count,NOUN,0.0048177911391185,2,0.02,8.043758043758043e-05
countdown,NOUN,0.0019607843137254,1,0.01,4.021879021879022e-05
counter,NOUN,0.003789645522388,2,0.02,8.043758043758043e-05
counterintuitive,ADJ,0.0018382352941176,1,0.01,4.021879021879022e-05
counternarcotic,NOUN,0.0024096385542168,1,0.01,4.021879021879022e-05
counterpart,NOUN,0.0020762868675393,2,0.02,8.043758043758043e-05
countless,ADJ,0.0050251256281407,1,0.01,4.021879021879022e-05
country,NOUN,0.0089246390843047,98,0.98,0.0039414414414414
county,NOUN,0.0008264462809917,1,0.01,4.021879021879022e-05
couple,NOUN,0.0036489724440382,6,0.06,0.0002413127413127
course,NOUN,0.0044493824518626,16,0.16,0.0006435006435006
court,NOUN,0.0132934429086855,17,0.17,0.0006837194337194
couture,NOUN,0.0319865319865319,3,0.03,0.0001206563706563
cov,NOUN,0.0026315789473684,1,0.01,4.021879021879022e-05
covenant,NOUN,0.0048076923076923,1,0.01,4.021879021879022e-05
cover,NOUN,0.0076292507810622,3,0.03,0.0001206563706563
coverage,NOUN,0.0030459107160754,5,0.05,0.0002010939510939
covering,NOUN,0.0223214285714285,5,0.05,0.0002010939510939
covert,ADJ,0.0132698768197088,3,0.03,0.0001206563706563
coverup,NOUN,0.0185185185185185,1,0.01,4.021879021879022e-05
coveted,ADJ,0.0021645021645021,1,0.01,4.021879021879022e-05
covid19,NOUN,0.004524886877828,1,0.01,4.021879021879022e-05
covidimmediate,NOUN,0.0031847133757961,1,0.01,4.021879021879022e-05
cow,NOUN,0.010204081632653,1,0.01,4.021879021879022e-05
crackdown,NOUN,0.0035577117444916,2,0.02,8.043758043758043e-05
craft,NOUN,0.0018382352941176,1,0.01,4.021879021879022e-05
crash,NOUN,0.001819692901396,3,0.03,0.0001206563706563
cream,NOUN,0.00418410041841,1,0.01,4.021879021879022e-05
create,NOUN,0.0050761421319796,1,0.01,4.021879021879022e-05
creation,NOUN,0.0024059996636702,3,0.03,0.0001206563706563
creative,ADJ,0.0045454545454545,1,0.01,4.021879021879022e-05
creativity,NOUN,0.0038450543167524,2,0.02,8.043758043758043e-05
creature,NOUN,0.0099922030512529,5,0.05,0.0002010939510939
credibility,NOUN,0.0021241587784103,3,0.03,0.0001206563706563
credible,ADJ,0.0029761904761904,1,0.01,4.021879021879022e-05
credit,NOUN,0.0107530502235823,7,0.07,0.0002815315315315
creditor,NOUN,0.0008264462809917,1,0.01,4.021879021879022e-05
crescendo,NOUN,0.0056818181818181,1,0.01,4.021879021879022e-05
crime,NOUN,0.0111223751649985,21,0.21,0.0008445945945945
criminal,ADJ,0.0063998770022153,10,0.1,0.0004021879021879
crisis,NOUN,0.005380077051271,31,0.31,0.0012467824967824
crisp,NOUN,0.0028328611898017,1,0.01,4.021879021879022e-05
critic,NOUN,0.0043518947794315,10,0.1,0.0004021879021879
critical,ADJ,0.0042755404020139,16,0.16,0.0006435006435006
criticism,NOUN,0.0046923556771792,9,0.09,0.0003619691119691
critique,NOUN,0.0008264462809917,1,0.01,4.021879021879022e-05
critter,NOUN,0.0018382352941176,1,0.01,4.021879021879022e-05
crop,NOUN,0.0085333116338163,10,0.1,0.0004021879021879
cropland,NOUN,0.0054794520547945,2,0.02,8.043758043758043e-05
crossborder,NOUN,0.0031847133757961,1,0.01,4.021879021879022e-05
crosse,NOUN,0.0026595744680851,1,0.01,4.021879021879022e-05
crosssectional,ADJ,0.0014641288433382,1,0.01,4.021879021879022e-05
crowded,ADJ,0.0022956395666904,4,0.04,0.0001608751608751
crowdpleaser,NOUN,0.0021645021645021,1,0.01,4.021879021879022e-05
crown,NOUN,0.0192307692307692,1,0.01,4.021879021879022e-05
crucial,ADJ,0.0032212036277852,9,0.09,0.0003619691119691
crust,NOUN,0.0086206896551724,1,0.01,4.021879021879022e-05
cuban,ADJ,0.0052910052910052,1,0.01,4.021879021879022e-05
cube,NOUN,0.0053191489361702,2,0.02,8.043758043758043e-05
cubic,ADJ,0.0024096385542168,1,0.01,4.021879021879022e-05
culmination,NOUN,0.0026246719160104,1,0.01,4.021879021879022e-05
cult,NOUN,0.0157881334351922,2,0.02,8.043758043758043e-05
cultivation,NOUN,0.0027397260273972,1,0.01,4.021879021879022e-05
cultural,ADJ,0.0030554484635469,7,0.07,0.0002815315315315
culture,NOUN,0.0043377351650048,13,0.13,0.0005228442728442
cumbersome,ADJ,0.0049189429269375,2,0.02,8.043758043758043e-05
cumin,NOUN,0.0086455331412103,3,0.03,0.0001206563706563
cumulative,ADJ,0.002092050209205,1,0.01,4.021879021879022e-05
cupboard,NOUN,0.0028818443804034,1,0.01,4.021879021879022e-05
cure,NOUN,0.0046452606398143,6,0.06,0.0002413127413127
curious,ADJ,0.00418410041841,1,0.01,4.021879021879022e-05
currency,NOUN,0.0095541401273885,3,0.03,0.0001206563706563
current,ADJ,0.0061903087833222,19,0.19,0.000764157014157
curse,NOUN,0.0039231601731601,2,0.02,8.043758043758043e-05
curtain,NOUN,0.0067645698427382,2,0.02,8.043758043758043e-05
cushion,NOUN,0.0175438596491228,1,0.01,4.021879021879022e-05
customary,ADJ,0.0034013605442176,1,0.01,4.021879021879022e-05
customer,NOUN,0.0046228163391083,4,0.04,0.0001608751608751
cut,NOUN,0.0028129395218002,2,0.02,8.043758043758043e-05
cutaway,NOUN,0.0227272727272727,1,0.01,4.021879021879022e-05
cutprice,NOUN,0.0175438596491228,1,0.01,4.021879021879022e-05
cyanide,NOUN,0.0294117647058823,1,0.01,4.021879021879022e-05
cyber,NOUN,0.0108402446175756,8,0.08,0.0003217503217503
cyberspace,NOUN,0.0031446540880503,1,0.01,4.021879021879022e-05
cycle,NOUN,0.0031847133757961,1,0.01,4.021879021879022e-05
cycling,NOUN,0.0028328611898017,1,0.01,4.021879021879022e-05
cylinder,NOUN,0.0153256704980842,4,0.04,0.0001608751608751
cynical,ADJ,0.0031446540880503,1,0.01,4.021879021879022e-05
cytokine,ADJ,0.0063291139240506,1,0.01,4.021879021879022e-05
daily,ADJ,0.0060636301267752,5,0.05,0.0002010939510939
dam,NOUN,0.0036002591189954,2,0.02,8.043758043758043e-05
damage,NOUN,0.0080011261101602,17,0.17,0.0006837194337194
damaging,NOUN,0.0139684351046421,4,0.04,0.0001608751608751
damning,ADJ,0.0026246719160104,1,0.01,4.021879021879022e-05
dance,NOUN,0.0021098636450265,3,0.03,0.0001206563706563
danger,NOUN,0.0067123570846441,17,0.17,0.0006837194337194
dangerous,ADJ,0.004913956990517,13,0.13,0.0005228442728442
danish,ADJ,0.0158730158730158,2,0.02,8.043758043758043e-05
daring,ADJ,0.1176470588235294,2,0.02,8.043758043758043e-05
dark,ADJ,0.005761270441394,5,0.05,0.0002010939510939
darker,NOUN,0.0014064697609001,1,0.01,4.021879021879022e-05
dashboard,NOUN,0.0027397260273972,1,0.01,4.021879021879022e-05
data,NOUN,0.0079177916597019,6,0.06,0.0002413127413127
dataanalysis,NOUN,0.0031446540880503,1,0.01,4.021879021879022e-05
database,NOUN,0.003447380899677,4,0.04,0.0001608751608751
datasheet,NOUN,0.0099502487562189,2,0.02,8.043758043758043e-05
date,NOUN,0.0071152267926984,3,0.03,0.0001206563706563
datum,NOUN,0.0090502974596123,60,0.6,0.0024131274131274
daughter,NOUN,0.0039840810638024,9,0.09,0.0003619691119691
dauteur,NOUN,0.0031446540880503,1,0.01,4.021879021879022e-05
davosian,ADJ,0.0026041666666666,1,0.01,4.021879021879022e-05
dawning,NOUN,0.0052910052910052,1,0.01,4.021879021879022e-05
day,NOUN,0.0068605515207337,45,0.45,0.0018098455598455
dead,ADJ,0.0081700322370116,6,0.06,0.0002413127413127
deadline,NOUN,0.0050761421319796,1,0.01,4.021879021879022e-05
deadly,ADJ,0.008894883315966,14,0.14,0.000563063063063
deal,NOUN,0.0037738976451388,14,0.14,0.000563063063063
dealer,NOUN,0.0136054421768707,4,0.04,0.0001608751608751
dean,NOUN,0.0045662100456621,1,0.01,4.021879021879022e-05
death,NOUN,0.0188091469285003,60,0.6,0.0024131274131274
deathligand,NOUN,0.0035087719298245,1,0.01,4.021879021879022e-05
debacle,NOUN,0.0083333333333333,1,0.01,4.021879021879022e-05
debate,NOUN,0.007014536012048,9,0.09,0.0003619691119691
debris,NOUN,0.003690036900369,1,0.01,4.021879021879022e-05
debt,NOUN,0.0032154340836012,1,0.01,4.021879021879022e-05
debut,NOUN,0.0021645021645021,1,0.01,4.021879021879022e-05
decade,NOUN,0.0065682056552873,33,0.33,0.00132722007722
decades10,NOUN,0.0020703933747412,1,0.01,4.021879021879022e-05
decay,NOUN,0.0094767306474542,3,0.03,0.0001206563706563
decayfree,ADJ,0.0057471264367816,1,0.01,4.021879021879022e-05
deceitful,ADJ,0.0064516129032258,1,0.01,4.021879021879022e-05
decentralised,ADJ,0.0063291139240506,1,0.01,4.021879021879022e-05
deception,NOUN,0.0024195535513751,3,0.03,0.0001206563706563
deceptive,ADJ,0.0047587216704863,2,0.02,8.043758043758043e-05
decision,NOUN,0.0066057607887178,37,0.37,0.0014880952380952
decisionmaker,NOUN,0.0092646347363328,2,0.02,8.043758043758043e-05
decisions7,NOUN,0.0020703933747412,1,0.01,4.021879021879022e-05
declaration,NOUN,0.0031847133757961,1,0.01,4.021879021879022e-05
decline,NOUN,0.0032370996454688,3,0.03,0.0001206563706563
decontamination,NOUN,0.0014064697609001,1,0.01,4.021879021879022e-05
decoupling,NOUN,0.0052083333333333,2,0.02,8.043758043758043e-05
decrease,NOUN,0.0028818443804034,1,0.01,4.021879021879022e-05
decree,NOUN,0.0021645021645021,1,0.01,4.021879021879022e-05
decrying,ADJ,0.0026595744680851,1,0.01,4.021879021879022e-05
dedication,NOUN,0.0027397260273972,1,0.01,4.021879021879022e-05
deep,ADJ,0.0022797496669732,5,0.05,0.0002010939510939
defeat,NOUN,0.0021645021645021,1,0.01,4.021879021879022e-05
defect,NOUN,0.0057303442459122,3,0.03,0.0001206563706563
defence,NOUN,0.0025796880016828,4,0.04,0.0001608751608751
defenceless,ADJ,0.0086206896551724,1,0.01,4.021879021879022e-05
defendant,NOUN,0.0008264462809917,1,0.01,4.021879021879022e-05
defender,NOUN,0.0021156860228602,2,0.02,8.043758043758043e-05
defense,NOUN,0.0057971014492753,4,0.04,0.0001608751608751
defensive,ADJ,0.0052910052910052,1,0.01,4.021879021879022e-05
defiance,NOUN,0.0034013605442176,1,0.01,4.021879021879022e-05
deficient,ADJ,0.0020703933747412,1,0.01,4.021879021879022e-05
deficit,NOUN,0.0029761904761904,1,0.01,4.021879021879022e-05
definition,NOUN,0.0019880715705765,1,0.01,4.021879021879022e-05
degeneration,NOUN,0.0059171597633136,1,0.01,4.021879021879022e-05
degradation,NOUN,0.0026041666666666,1,0.01,4.021879021879022e-05
degraded,ADJ,0.003690036900369,1,0.01,4.021879021879022e-05
degree,NOUN,0.0037917572791689,3,0.03,0.0001206563706563
delay,NOUN,0.0024227562021772,3,0.03,0.0001206563706563
delegate,NOUN,0.0078125,3,0.03,0.0001206563706563
deletion,NOUN,0.0204081632653061,2,0.02,8.043758043758043e-05
delicate,ADJ,0.0042818312811108,2,0.02,8.043758043758043e-05
delivery,NOUN,0.0026430667759792,4,0.04,0.0001608751608751
delusion,NOUN,0.0093898783283371,4,0.04,0.0001608751608751
delusional,ADJ,0.0106478777258566,3,0.03,0.0001206563706563
demand,NOUN,0.0035120588191976,4,0.04,0.0001608751608751
dementia,NOUN,0.0014072589257841,2,0.02,8.043758043758043e-05
democracy,NOUN,0.0032154340836012,1,0.01,4.021879021879022e-05
democratic,ADJ,0.003032218466302,2,0.02,8.043758043758043e-05
demonic,ADJ,0.0028490028490028,1,0.01,4.021879021879022e-05
demonstration,NOUN,0.0014641288433382,1,0.01,4.021879021879022e-05
demonstrator,NOUN,0.0026041666666666,1,0.01,4.021879021879022e-05
denial,NOUN,0.0028901734104046,1,0.01,4.021879021879022e-05
denouement,NOUN,0.00418410041841,1,0.01,4.021879021879022e-05
density,NOUN,0.0070323488045007,5,0.05,0.0002010939510939
dent,NOUN,0.0028328611898017,1,0.01,4.021879021879022e-05
dental,ADJ,0.0114942528735632,2,0.02,8.043758043758043e-05
department,NOUN,0.0022208783527506,5,0.05,0.0002010939510939
departure,NOUN,0.0068027210884353,2,0.02,8.043758043758043e-05
dependable,ADJ,0.004524886877828,1,0.01,4.021879021879022e-05
dependence,NOUN,0.0023109519222507,2,0.02,8.043758043758043e-05
dependency,NOUN,0.0030176799103622,3,0.03,0.0001206563706563
dependent,ADJ,0.0029516994630124,5,0.05,0.0002010939510939
depopulation,NOUN,0.0212765957446808,1,0.01,4.021879021879022e-05
deposit,NOUN,0.0035697313616414,3,0.03,0.0001206563706563
depression,NOUN,0.0021975702222765,4,0.04,0.0001608751608751
deprivation,NOUN,0.0014492753623188,1,0.01,4.021879021879022e-05
depth,NOUN,0.0030658344401563,4,0.04,0.0001608751608751
deputy,NOUN,0.0033321394071613,2,0.02,8.043758043758043e-05
derelict,NOUN,0.0029761904761904,1,0.01,4.021879021879022e-05
derivative,NOUN,0.0050761421319796,1,0.01,4.021879021879022e-05
dermatitis,NOUN,0.0026246719160104,1,0.01,4.021879021879022e-05
description,NOUN,0.0022634910164207,3,0.03,0.0001206563706563
desert,NOUN,0.0048391099346513,4,0.04,0.0001608751608751
design,NOUN,0.0043334624767277,7,0.07,0.0002815315315315
design21,NOUN,0.0020703933747412,1,0.01,4.021879021879022e-05
designation,NOUN,0.0032413128917688,3,0.03,0.0001206563706563
designer,NOUN,0.0227272727272727,1,0.01,4.021879021879022e-05
desk,NOUN,0.0016926354567197,3,0.03,0.0001206563706563
despair,NOUN,0.002890922209104,3,0.03,0.0001206563706563
desperate,ADJ,0.0021913332848774,4,0.04,0.0001608751608751
destination,NOUN,0.0023201856148491,1,0.01,4.021879021879022e-05
destruction,NOUN,0.0071940411172995,6,0.06,0.0002413127413127
destructive,ADJ,0.0024096385542168,1,0.01,4.021879021879022e-05
detachment,NOUN,0.0021645021645021,1,0.01,4.021879021879022e-05
detail,NOUN,0.005936901741774,5,0.05,0.0002010939510939
detailed,ADJ,0.0052480835981166,3,0.03,0.0001206563706563
detainee,NOUN,0.0031847133757961,1,0.01,4.021879021879022e-05
detection,NOUN,0.0019880715705765,1,0.01,4.021879021879022e-05
detergent,NOUN,0.0050251256281407,1,0.01,4.021879021879022e-05
deterioration,NOUN,0.0057471264367816,1,0.01,4.021879021879022e-05
determinant,NOUN,0.0019880715705765,1,0.01,4.021879021879022e-05
detractor,NOUN,0.0026144192913385,2,0.02,8.043758043758043e-05
devastating,ADJ,0.0064871981960787,5,0.05,0.0002010939510939
devastation,NOUN,0.0050251256281407,1,0.01,4.021879021879022e-05
developed,ADJ,0.001410437235543,1,0.01,4.021879021879022e-05
developer,NOUN,0.0035162589155156,5,0.05,0.0002010939510939
development,NOUN,0.0081009610011307,40,0.4,0.0016087516087516
device,NOUN,0.0052658020519222,11,0.11,0.0004424066924066
devil,NOUN,0.0294117647058823,1,0.01,4.021879021879022e-05
devoted,ADJ,0.0026246719160104,1,0.01,4.021879021879022e-05
devout,ADJ,0.0021645021645021,1,0.01,4.021879021879022e-05
diabetes,NOUN,0.0043981326123546,4,0.04,0.0001608751608751
diagnosis,NOUN,0.004694530076904,7,0.07,0.0002815315315315
diagnosistreatment,ADJ,0.02,1,0.01,4.021879021879022e-05
diagnostic,NOUN,0.0032566914628452,5,0.05,0.0002010939510939
dialogue,NOUN,0.0018382352941176,1,0.01,4.021879021879022e-05
diameter,NOUN,0.003831417624521,1,0.01,4.021879021879022e-05
dictator,NOUN,0.017554885201944,3,0.03,0.0001206563706563
dictatorship,NOUN,0.0028490028490028,1,0.01,4.021879021879022e-05
die,NOUN,0.0083333333333333,1,0.01,4.021879021879022e-05
diesel,NOUN,0.003690036900369,1,0.01,4.021879021879022e-05
diet,NOUN,0.037593984962406,5,0.05,0.0002010939510939
difference,NOUN,0.0071409125912014,13,0.13,0.0005228442728442
different,ADJ,0.0045682954443204,19,0.19,0.000764157014157
differential,ADJ,0.0029761904761904,1,0.01,4.021879021879022e-05
differentiation,NOUN,0.0059171597633136,1,0.01,4.021879021879022e-05
difficult,ADJ,0.0036468867197754,13,0.13,0.0005228442728442
difficulty,NOUN,0.0025936908398772,3,0.03,0.0001206563706563
digest,NOUN,0.0051546391752577,1,0.01,4.021879021879022e-05
digger,NOUN,0.0026595744680851,1,0.01,4.021879021879022e-05
digit,NOUN,0.0055865921787709,1,0.01,4.021879021879022e-05
