vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
32,ability,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,able,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,accidental,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,apology,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,approach,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,article,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,asset,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,author,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,authoritarian,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,baggage,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,bank,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,basic,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,beggarthyneighbour,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,big,ADJ,3,12/10/2018,M17876,mainstream,0.015463917525773196
32,bizarre,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,brazils,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,bull,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,buyer,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,capital,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,challenge,NOUN,4,12/10/2018,M17876,mainstream,0.020618556701030927
32,character,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,chinese,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,collective,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,complacency,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,contrition,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,cooperative,ADJ,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,core,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,country,NOUN,3,12/10/2018,M17876,mainstream,0.015463917525773196
32,crackdown,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,crisis,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,daily,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,danger,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,decision,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,digest,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,digital,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,digitalera,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,donation,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,edge,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,editor,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,election,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,elite,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,elitist,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,email,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,eminent,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,end,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,enemy,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,equity,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,example,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,expression,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,face,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,fascism,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,fear,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,few,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,final,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,financial,ADJ,3,12/10/2018,M17876,mainstream,0.015463917525773196
32,fit,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,flyover,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,fog,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,free,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,freedom,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,future,NOUN,3,12/10/2018,M17876,mainstream,0.015463917525773196
32,global,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,group,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,growth,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,handover,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,heart,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,holiday,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,human,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,inbox,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,initiative,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,innovation,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,institution,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,integrity,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,international,ADJ,3,12/10/2018,M17876,mainstream,0.015463917525773196
32,internet,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,invective,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,investment,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,investor,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,issue,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,key,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,knife,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,last,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,law,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,legacy,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,lender,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,letter,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,life,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,limitation,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,manager,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,many,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,market,NOUN,2,12/10/2018,M17876,mainstream,0.010309278350515464
32,momentum,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,more,ADJ,1,12/10/2018,M17876,mainstream,0.005154639175257732
32,multilateralism,NOUN,1,12/10/2018,M17876,mainstream,0.005154639175257732
