,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
2000,0.041850131401846555,0.03875426293160156,0.034335723297829406,0.02858503942246364,0.02649931569957166,0.02055228354410154,0.016357160268755732,0.012964403807407642,0.009469225793729963,0.004977941437859031,0.0,0.004888955227976943,0.009736536416752928,0.014738369574051025,0.017726454743426802,0.02113107885645878,0.023075916486718306,0.026380506325708354,0.030043797164008314,0.035326710423270784,0.039586717779406574,0.04440091401024902,0.048876262929833554,0.05285623012782351,0.05690547183250375,0.06179176167043558,0.06639455906738786,0.07059972279624319,0.07559040961603787,0.08015807995668765
2001,0.04627149534947238,0.043150032900120594,0.038744472323420445,0.032896931293786534,0.031043159301508062,0.024956962620059562,0.020817589290540645,0.01748444939843863,0.014071543875857828,0.009609738814378842,0.004888955227976943,0.0,0.00500151195636408,0.010097677527763091,0.01323280717922131,0.016589025641273566,0.018704007617591157,0.02219835929844408,0.02602939926888653,0.03148486590104421,0.03580243533905799,0.040730569743425996,0.045318537172652794,0.049364979881616276,0.053474862231579184,0.058353334859236626,0.06295816976151566,0.0671691176879599,0.072158374175295,0.07671098607591716
2002,0.05070759771189642,0.047654254848022534,0.043207741102858216,0.03725955508218106,0.03529999584810683,0.029457999493745,0.025385114073603866,0.022142329796008987,0.01888512701811848,0.01446767585091773,0.009736536416752928,0.00500151195636408,0.0,0.005428817056734276,0.009311874751954736,0.011995228757377957,0.014201866401588114,0.017858678630899547,0.021992465599777435,0.02736911852876184,0.03183299384087658,0.03671272090371183,0.041345328796775785,0.04543548632986462,0.04956049722260978,0.05442042849724838,0.05901851792726885,0.06324124624773995,0.0682267191110467,0.072769100622046
2003,0.055194415675080856,0.05213474992745704,0.047714569620448094,0.041716975567614535,0.03965848683484893,0.03421192943846856,0.03014777228868986,0.026959238283830022,0.023750619883850268,0.019351674270533366,0.014738369574051025,0.010097677527763091,0.005428817056734276,0.0,0.005445380468179326,0.007033946179960718,0.00946628069030114,0.013361300348375345,0.017718088413687706,0.023197632854351107,0.027730140170572196,0.03269321221500684,0.037384439166834774,0.04152956107213596,0.045679951149320705,0.050529436766000996,0.05513113337717324,0.05937074199989264,0.0643526769605752,0.06888215459034408
2004,0.05777311416863484,0.054523400588104794,0.05042910294700549,0.044484013092521195,0.04224956199002298,0.03695918774771518,0.03293220604950434,0.029752817828057124,0.02640257703266829,0.021939052556481122,0.017726454743426802,0.01323280717922131,0.009311874751954736,0.005445380468179326,0.0,0.0056255201156457406,0.008515257747810397,0.01220909492453596,0.015329972358462136,0.021941152607592704,0.025674463618181032,0.03135599571408451,0.03609343507984162,0.04021889383293887,0.04436974283478547,0.04918726817710757,0.05377127707641867,0.057995717472560375,0.06296708029376934,0.06748206557732012
2005,0.06092936463561389,0.05787607756759993,0.053554807296061296,0.047541881858675965,0.04545135122133051,0.04017545651274069,0.03620583865968995,0.033120418585180174,0.02997732997244955,0.025623049084263598,0.02113107885645878,0.016589025641273566,0.011995228757377957,0.007033946179960718,0.0056255201156457406,0.0,0.003238943300261072,0.007210513689411252,0.01155033720229147,0.017211949438067198,0.02160681489061489,0.026744264716711763,0.03147737615367316,0.03565773623671327,0.039814528220229746,0.044627613593814376,0.0492017594889742,0.05343624064650188,0.058408821919731284,0.06291832817745227
2006,0.062278178164023444,0.05931366975486737,0.05493425138219143,0.0489467473364131,0.04685349333276477,0.0417344926626068,0.0378174783705835,0.03480255826261462,0.03177253907982474,0.027538828216561107,0.023075916486718306,0.018704007617591157,0.014201866401588114,0.00946628069030114,0.008515257747810397,0.003238943300261072,0.0,0.004224732094488941,0.009477671432413558,0.014428055766173604,0.01923749828542207,0.02406788509149404,0.02880116576604556,0.03302789661212854,0.03717598035485395,0.04201927489896767,0.046602354974075236,0.05084457584214533,0.05583142803415308,0.060348803005582874
2007,0.06443658715305846,0.061536638400052884,0.057183908696929416,0.05121615638604447,0.049268692471918,0.04426949913148198,0.040478395663098805,0.037598880920016294,0.0347450289184295,0.030684924577432885,0.026380506325708354,0.02219835929844408,0.017858678630899547,0.013361300348375345,0.01220909492453596,0.007210513689411252,0.004224732094488941,0.0,0.006155784445334577,0.010250485763232235,0.01524954170664235,0.019932060937578544,0.024688020947826825,0.028941663612631317,0.03310889603883984,0.03796647459739072,0.042563633660113086,0.04680767534528214,0.051799530020248924,0.05632200405183432
2008,0.06662445506885317,0.0636260744735793,0.059564678625751856,0.05362737130787372,0.05180928509974034,0.0469693058473779,0.04335021800630982,0.04062085287861884,0.037887402028031016,0.03396352638508853,0.030043797164008314,0.02602939926888653,0.021992465599777435,0.017718088413687706,0.015329972358462136,0.01155033720229147,0.009477671432413558,0.006155784445334577,0.0,0.007720020204266542,0.01046151039229935,0.016417307251616473,0.021159015716806548,0.025276398524735948,0.029464719472236257,0.03426577430784737,0.038858968597525224,0.04306698316362665,0.04803995347648418,0.05256467426925678
2009,0.07069457624751124,0.06798207375694867,0.06372598888957094,0.057835614305049084,0.05618812046316249,0.051511198900954513,0.048042852596382635,0.045483155833032855,0.0430228122080095,0.03931518459798645,0.035326710423270784,0.03148486590104421,0.02736911852876184,0.023197632854351107,0.021941152607592704,0.017211949438067198,0.014428055766173604,0.010250485763232235,0.007720020204266542,0.0,0.006406861675968974,0.009753150204484883,0.01453449594117359,0.018843385667445624,0.023064367153152285,0.027927553020067518,0.03256421258705206,0.03682561155007332,0.04181932897273725,0.04635470617689129
2010,0.073801838804011,0.0710046400997725,0.06703702438071814,0.06119152984379858,0.05966877334966988,0.055082559227181964,0.05176652153828665,0.04932407417422149,0.04693725738006622,0.0433068878304428,0.039586717779406574,0.03580243533905799,0.03183299384087658,0.027730140170572196,0.025674463618181032,0.02160681489061489,0.01923749828542207,0.01524954170664235,0.01046151039229935,0.006406861675968974,0.0,0.0069755015131457996,0.01138601357930428,0.015329436469505625,0.0195273520258501,0.024205575052768703,0.028793374339182727,0.03298441550507573,0.037927642780514366,0.04244211496323426
2011,0.07773089582368577,0.07516477694861091,0.07103697665257827,0.06525090026958477,0.06385259700538709,0.059405479908558274,0.05619894477676201,0.053871590797090765,0.051673657739587084,0.04818803474350651,0.04440091401024902,0.040730569743425996,0.03671272090371183,0.03269321221500684,0.03135599571408451,0.026744264716711763,0.02406788509149404,0.019932060937578544,0.016417307251616473,0.009753150204484883,0.0069755015131457996,0.0,0.004998578310260221,0.009300933940637985,0.013619630516259624,0.018381024418644584,0.023018321193150466,0.027259225242261265,0.03224294898101352,0.03678543041878113
2012,0.0813569200461711,0.07889195817550507,0.07480165432973207,0.0690785223685202,0.06760437665897254,0.06344348364871188,0.06033493757916866,0.05809848128824579,0.05600457309897389,0.05259709938376068,0.048876262929833554,0.045318537172652794,0.041345328796775785,0.037384439166834774,0.03609343507984162,0.03147737615367316,0.02880116576604556,0.024688020947826825,0.021159015716806548,0.01453449594117359,0.01138601357930428,0.004998578310260221,0.0,0.004406534711838303,0.008680975187060192,0.01349189504564569,0.01817199720277566,0.022472314994877365,0.02749562944184354,0.03208588966087371
2013,0.08459802791369914,0.08218841759463166,0.07815607639269319,0.07248721052490882,0.07108511190103911,0.06703149324987417,0.06401164527807734,0.061851368127291494,0.05984146334233869,0.05650791471414367,0.05285623012782351,0.049364979881616276,0.04543548632986462,0.04152956107213596,0.04021889383293887,0.03565773623671327,0.03302789661212854,0.028941663612631317,0.025276398524735948,0.018843385667445624,0.015329436469505625,0.009300933940637985,0.004406534711838303,0.0,0.004464801590323469,0.009208021416270114,0.013910060533347972,0.01823004145939989,0.023271433900433593,0.02789124480835155
2014,0.08820179730831824,0.08585684515956662,0.08185809307508728,0.07624077693468548,0.07467157773636318,0.07089109903287004,0.06791918829392034,0.06579645720158081,0.0638289498404845,0.06052389216344653,0.05690547183250375,0.053474862231579184,0.04956049722260978,0.045679951149320705,0.04436974283478547,0.039814528220229746,0.03717598035485395,0.03310889603883984,0.029464719472236257,0.023064367153152285,0.0195273520258501,0.013619630516259624,0.008680975187060192,0.004464801590323469,0.0,0.005026790675893923,0.009738757109809959,0.014134958548660549,0.019196975375624127,0.023851986164657238
2015,0.09263203318290558,0.09033105479606227,0.08637347783675856,0.0807928222060854,0.07934657933266784,0.07556039549528494,0.07265483080930073,0.07058202884348515,0.06866362054867886,0.06539321307207878,0.06179176167043558,0.058353334859236626,0.05442042849724838,0.050529436766000996,0.04918726817710757,0.044627613593814376,0.04201927489896767,0.03796647459739072,0.03426577430784737,0.027927553020067518,0.024205575052768703,0.018381024418644584,0.01349189504564569,0.009208021416270114,0.005026790675893923,0.0,0.004780424703081301,0.009211625490865,0.014254464667789415,0.018910666987879344
2016,0.09695945580725641,0.09469062477291103,0.09075513596464295,0.0852130291317346,0.08381152346985989,0.08005494042640152,0.07718997601363013,0.07514395969317018,0.07324955061215688,0.06999545143355156,0.06639455906738786,0.06295816976151566,0.05901851792726885,0.05513113337717324,0.05377127707641867,0.0492017594889742,0.046602354974075236,0.042563633660113086,0.038858968597525224,0.03256421258705206,0.028793374339182727,0.023018321193150466,0.01817199720277566,0.013910060533347972,0.009738757109809959,0.004780424703081301,0.0,0.004484912703110729,0.009533863721953813,0.014212178080660673
2017,0.10082272070761948,0.09857234395073111,0.09466501368379564,0.08916604813761693,0.08788006103326568,0.0841007663613289,0.08128345016280537,0.07926994771763644,0.07740627077170331,0.07418445044078903,0.07059972279624319,0.0671691176879599,0.06324124624773995,0.05937074199989264,0.057995717472560375,0.05343624064650188,0.05084457584214533,0.04680767534528214,0.04306698316362665,0.03682561155007332,0.03298441550507573,0.027259225242261265,0.022472314994877365,0.01823004145939989,0.014134958548660549,0.009211625490865,0.004484912703110729,0.0,0.005149437521029946,0.00986055271482778
2018,0.10546489199221931,0.10324797474731866,0.09936841839416576,0.0939042491820171,0.09271871603421045,0.08893146697587703,0.08615978933691318,0.0841787319338887,0.08235079631951824,0.0791614403235253,0.07559040961603787,0.072158374175295,0.0682267191110467,0.0643526769605752,0.06296708029376934,0.058408821919731284,0.05583142803415308,0.051799530020248924,0.04803995347648418,0.04181932897273725,0.037927642780514366,0.03224294898101352,0.02749562944184354,0.023271433900433593,0.019196975375624127,0.014254464667789415,0.009533863721953813,0.005149437521029946,0.0,0.0047375510249254545
2019,0.10982417882217828,0.10762945316639623,0.10376665112154616,0.09833008883120738,0.09725385247392994,0.09341674364822122,0.09067297110596464,0.08871007715489009,0.08690041241866008,0.0837302107298603,0.08015807995668765,0.07671098607591716,0.072769100622046,0.06888215459034408,0.06748206557732012,0.06291832817745227,0.060348803005582874,0.05632200405183432,0.05256467426925678,0.04635470617689129,0.04244211496323426,0.03678543041878113,0.03208588966087371,0.02789124480835155,0.023851986164657238,0.018910666987879344,0.014212178080660673,0.00986055271482778,0.0047375510249254545,0.0
