Pos_x,wordCount_x,doc,percent_of_total,Pos_y,wordavg,wordCount_y
NOUN,1,104,0.16666666666666666,NOUN,0.16666666666666666,1
NOUN,2,104,0.3333333333333333,NOUN,0.3333333333333333,2
ADJ,1,104,0.16666666666666666,NOUN,0.11631016042780748,6
NOUN,1,104,0.16666666666666666,NOUN,0.13786435786435786,21
NOUN,1,105,0.2,NOUN,0.13786435786435786,21
ADJ,1,105,0.2,ADJ,0.13116883116883116,4
NOUN,1,105,0.2,NOUN,0.12777777777777777,2
NOUN,1,105,0.2,NOUN,0.2,1
NOUN,1,105,0.2,NOUN,0.2,1
ADJ,1,106,0.3333333333333333,ADJ,0.1898148148148148,3
NOUN,1,106,0.3333333333333333,NOUN,0.3333333333333333,1
NOUN,1,106,0.3333333333333333,NOUN,0.29166666666666663,2
NOUN,1,107,0.08333333333333333,NOUN,0.08333333333333333,1
ADJ,1,107,0.08333333333333333,ADJ,0.14444444444444446,3
NOUN,1,107,0.08333333333333333,NOUN,0.08333333333333333,1
NOUN,1,107,0.08333333333333333,NOUN,0.07724358974358975,4
NOUN,1,107,0.08333333333333333,NOUN,0.05151942355889724,4
NOUN,1,107,0.08333333333333333,NOUN,0.09722222222222221,2
ADJ,2,107,0.16666666666666666,ADJ,0.11904761904761904,3
NOUN,1,107,0.08333333333333333,NOUN,0.14166666666666666,2
NOUN,1,107,0.08333333333333333,NOUN,0.2916666666666667,2
NOUN,1,107,0.08333333333333333,NOUN,0.11405228758169934,3
NOUN,1,107,0.08333333333333333,NOUN,0.08333333333333333,1
NOUN,1,108,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,2,108,0.2222222222222222,NOUN,0.18681245337423827,23
NOUN,1,108,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,108,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,108,0.1111111111111111,NOUN,0.11805555555555555,2
ADJ,1,108,0.1111111111111111,ADJ,0.09126984126984126,2
NOUN,1,108,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,108,0.1111111111111111,NOUN,0.09126984126984126,2
NOUN,1,109,0.07142857142857142,NOUN,0.07142857142857142,1
NOUN,1,109,0.07142857142857142,NOUN,0.07142857142857142,1
NOUN,1,109,0.07142857142857142,NOUN,0.07142857142857142,1
NOUN,1,109,0.07142857142857142,NOUN,0.07142857142857142,1
NOUN,1,109,0.07142857142857142,NOUN,0.05151942355889724,4
NOUN,1,109,0.07142857142857142,NOUN,0.13786435786435786,21
ADJ,1,109,0.07142857142857142,ADJ,0.09126984126984126,2
ADJ,1,109,0.07142857142857142,ADJ,0.11904761904761904,3
ADJ,1,109,0.07142857142857142,ADJ,0.07142857142857142,1
ADJ,1,109,0.07142857142857142,ADJ,0.07142857142857142,1
ADJ,1,109,0.07142857142857142,ADJ,0.09126984126984126,2
NOUN,1,109,0.07142857142857142,NOUN,0.09126984126984126,2
NOUN,1,109,0.07142857142857142,NOUN,0.07142857142857142,1
ADJ,1,109,0.07142857142857142,ADJ,0.1607142857142857,2
NOUN,1,110,0.16666666666666666,NOUN,0.1449074074074074,7
NOUN,1,110,0.16666666666666666,NOUN,0.16666666666666666,1
NOUN,1,110,0.16666666666666666,NOUN,0.125,4
NOUN,1,110,0.16666666666666666,NOUN,0.13194444444444445,4
NOUN,1,110,0.16666666666666666,NOUN,0.13786435786435786,21
NOUN,1,110,0.16666666666666666,NOUN,0.18783068783068782,4
NOUN,1,111,0.14285714285714285,NOUN,0.10086755349913243,5
ADJ,1,111,0.14285714285714285,NOUN,0.11798941798941798,3
ADJ,1,111,0.14285714285714285,ADJ,0.13116883116883116,4
NOUN,1,111,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,1,111,0.14285714285714285,NOUN,0.16305645065043559,8
NOUN,1,111,0.14285714285714285,NOUN,0.21093073593073594,8
NOUN,1,111,0.14285714285714285,NOUN,0.11495911495911497,3
NOUN,2,112,0.2222222222222222,NOUN,0.2222222222222222,2
NOUN,1,112,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,112,0.1111111111111111,NOUN,0.06871345029239766,2
ADJ,1,112,0.1111111111111111,NOUN,0.11798941798941798,3
NOUN,1,112,0.1111111111111111,NOUN,0.10606060606060605,5
ADJ,1,112,0.1111111111111111,ADJ,0.1111111111111111,1
NOUN,1,112,0.1111111111111111,NOUN,0.1111111111111111,1
ADJ,1,112,0.1111111111111111,ADJ,0.1111111111111111,1
NOUN,1,113,0.2,NOUN,0.25277777777777777,4
NOUN,1,113,0.2,NOUN,0.1272727272727273,3
NOUN,1,113,0.2,NOUN,0.13707900244400323,28
ADJ,1,113,0.2,NOUN,0.15432098765432098,9
NOUN,1,113,0.2,NOUN,0.12161696328362995,9
NOUN,1,114,0.1111111111111111,NOUN,0.10196256038647343,4
NOUN,1,114,0.1111111111111111,NOUN,0.1275477340694732,10
NOUN,1,114,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,114,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,114,0.1111111111111111,NOUN,0.125,4
NOUN,2,114,0.2222222222222222,NOUN,0.16972624798711755,7
NOUN,1,114,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,114,0.1111111111111111,NOUN,0.13707900244400323,28
NOUN,1,115,0.05555555555555555,NOUN,0.05555555555555555,1
NOUN,1,115,0.05555555555555555,NOUN,0.049516908212560384,3
NOUN,2,115,0.1111111111111111,NOUN,0.1275477340694732,10
NOUN,2,115,0.1111111111111111,NOUN,0.12698412698412698,3
NOUN,2,115,0.1111111111111111,NOUN,0.13343334297281664,19
NOUN,1,115,0.05555555555555555,NOUN,0.05555555555555555,1
NOUN,1,115,0.05555555555555555,NOUN,0.125,4
ADJ,1,115,0.05555555555555555,ADJ,0.0641025641025641,3
NOUN,1,115,0.05555555555555555,NOUN,0.13786435786435786,21
NOUN,1,115,0.05555555555555555,NOUN,0.10606060606060605,5
NOUN,1,115,0.05555555555555555,NOUN,0.12777777777777777,2
NOUN,1,115,0.05555555555555555,NOUN,0.05555555555555555,1
NOUN,1,115,0.05555555555555555,NOUN,0.05555555555555555,1
NOUN,1,115,0.05555555555555555,NOUN,0.18273809523809523,8
NOUN,1,115,0.05555555555555555,NOUN,0.13707900244400323,28
NOUN,1,124,0.5,NOUN,0.23555555555555557,5
NOUN,1,124,0.5,NOUN,0.375,2
NOUN,1,125,0.16666666666666666,NOUN,0.16666666666666666,1
NOUN,1,125,0.16666666666666666,NOUN,0.23555555555555557,5
NOUN,1,125,0.16666666666666666,NOUN,0.15476190476190477,2
ADJ,1,125,0.16666666666666666,ADJ,0.18471177944862155,7
NOUN,1,125,0.16666666666666666,NOUN,0.16666666666666666,1
ADJ,1,125,0.16666666666666666,ADJ,0.1691919191919192,3
ADJ,1,148,0.1111111111111111,ADJ,0.1898148148148148,3
NOUN,1,148,0.1111111111111111,NOUN,0.18681245337423827,23
NOUN,1,148,0.1111111111111111,NOUN,0.1111111111111111,2
NOUN,1,148,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,148,0.1111111111111111,NOUN,0.1111111111111111,2
NOUN,1,148,0.1111111111111111,NOUN,0.13194444444444445,4
NOUN,1,148,0.1111111111111111,NOUN,0.18783068783068782,4
ADJ,1,148,0.1111111111111111,ADJ,0.1111111111111111,1
NOUN,1,148,0.1111111111111111,NOUN,0.13707900244400323,28
ADJ,1,149,0.1,ADJ,0.1,1
NOUN,1,149,0.1,NOUN,0.1,1
NOUN,1,149,0.1,NOUN,0.07724358974358975,4
NOUN,1,149,0.1,NOUN,0.1,1
ADJ,1,149,0.1,ADJ,0.11203703703703705,3
NOUN,1,149,0.1,NOUN,0.1,1
NOUN,1,149,0.1,NOUN,0.15000000000000002,2
NOUN,1,149,0.1,NOUN,0.1,1
NOUN,1,149,0.1,NOUN,0.13707900244400323,28
NOUN,1,149,0.1,NOUN,0.12161696328362995,9
NOUN,1,150,0.14285714285714285,NOUN,0.10703286749482402,8
NOUN,1,150,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,1,150,0.14285714285714285,NOUN,0.12142857142857143,2
NOUN,1,150,0.14285714285714285,NOUN,0.14285714285714285,1
ADJ,1,150,0.14285714285714285,ADJ,0.13993271221532091,6
NOUN,1,150,0.14285714285714285,NOUN,0.17797619047619048,9
NOUN,1,150,0.14285714285714285,NOUN,0.13707900244400323,28
ADJ,1,151,0.1111111111111111,ADJ,0.1111111111111111,1
NOUN,1,151,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,151,0.1111111111111111,NOUN,0.23555555555555557,5
NOUN,1,151,0.1111111111111111,NOUN,0.12698412698412698,2
ADJ,1,151,0.1111111111111111,ADJ,0.11203703703703705,3
NOUN,1,151,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,151,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,151,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,151,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,152,0.2,NOUN,0.2,1
NOUN,1,152,0.2,NOUN,0.2,1
NOUN,1,152,0.2,NOUN,0.2,1
NOUN,1,152,0.2,NOUN,0.26666666666666666,2
NOUN,1,152,0.2,NOUN,0.11405228758169934,3
NOUN,1,153,0.2,NOUN,0.2,1
NOUN,1,153,0.2,NOUN,0.1414141414141414,4
NOUN,1,153,0.2,NOUN,0.225,2
NOUN,1,153,0.2,NOUN,0.1414141414141414,4
NOUN,1,153,0.2,NOUN,0.2,1
NOUN,2,154,0.13333333333333333,NOUN,0.1449074074074074,7
NOUN,1,154,0.06666666666666667,NOUN,0.06666666666666667,1
NOUN,1,154,0.06666666666666667,NOUN,0.06666666666666667,1
NOUN,2,154,0.13333333333333333,NOUN,0.1414141414141414,4
ADJ,1,154,0.06666666666666667,ADJ,0.06666666666666667,1
NOUN,1,154,0.06666666666666667,NOUN,0.10703286749482402,8
NOUN,1,154,0.06666666666666667,NOUN,0.12783056542455037,8
NOUN,2,154,0.13333333333333333,NOUN,0.1414141414141414,4
ADJ,1,154,0.06666666666666667,ADJ,0.06666666666666667,1
ADJ,1,154,0.06666666666666667,ADJ,0.06666666666666667,1
NOUN,1,154,0.06666666666666667,NOUN,0.06666666666666667,1
ADJ,1,154,0.06666666666666667,NOUN,0.15432098765432098,9
NOUN,1,155,0.125,NOUN,0.1275477340694732,10
NOUN,1,155,0.125,NOUN,0.10703286749482402,8
NOUN,1,155,0.125,NOUN,0.125,1
NOUN,2,155,0.25,NOUN,0.25,2
NOUN,2,155,0.25,NOUN,0.13707900244400323,28
ADJ,1,155,0.125,NOUN,0.15432098765432098,9
NOUN,1,156,0.1111111111111111,NOUN,0.1449074074074074,7
ADJ,1,156,0.1111111111111111,ADJ,0.1111111111111111,1
ADJ,1,156,0.1111111111111111,ADJ,0.1111111111111111,1
NOUN,1,156,0.1111111111111111,NOUN,0.1111111111111111,2
NOUN,1,156,0.1111111111111111,NOUN,0.10703286749482402,8
NOUN,1,156,0.1111111111111111,NOUN,0.09722222222222221,2
NOUN,1,156,0.1111111111111111,NOUN,0.10347222222222222,4
NOUN,1,156,0.1111111111111111,NOUN,0.1111111111111111,1
ADJ,1,156,0.1111111111111111,NOUN,0.15432098765432098,9
NOUN,1,157,0.125,NOUN,0.125,1
NOUN,1,157,0.125,NOUN,0.125,1
ADJ,1,157,0.125,ADJ,0.1125,2
NOUN,1,157,0.125,NOUN,0.125,1
NOUN,1,157,0.125,NOUN,0.1788961038961039,5
NOUN,1,157,0.125,NOUN,0.125,1
ADJ,1,157,0.125,ADJ,0.125,2
NOUN,1,157,0.125,NOUN,0.125,1
NOUN,1,158,0.08333333333333333,NOUN,0.1449074074074074,7
NOUN,1,158,0.08333333333333333,NOUN,0.08333333333333333,1
NOUN,1,158,0.08333333333333333,NOUN,0.08333333333333333,1
NOUN,1,158,0.08333333333333333,NOUN,0.08333333333333333,1
NOUN,1,158,0.08333333333333333,NOUN,0.08333333333333333,1
ADJ,1,158,0.08333333333333333,ADJ,0.12368326118326119,6
NOUN,1,158,0.08333333333333333,NOUN,0.08333333333333333,1
NOUN,1,158,0.08333333333333333,NOUN,0.09722222222222221,2
NOUN,1,158,0.08333333333333333,NOUN,0.08333333333333333,1
NOUN,1,158,0.08333333333333333,NOUN,0.13786435786435786,21
NOUN,1,158,0.08333333333333333,NOUN,0.08333333333333333,1
NOUN,1,158,0.08333333333333333,NOUN,0.09722222222222221,2
NOUN,1,159,0.125,NOUN,0.11805555555555555,2
ADJ,2,159,0.25,ADJ,0.25,2
NOUN,1,159,0.125,NOUN,0.13194444444444445,4
NOUN,1,159,0.125,NOUN,0.13786435786435786,21
NOUN,1,159,0.125,NOUN,0.13707900244400323,28
ADJ,1,159,0.125,ADJ,0.125,2
ADJ,1,159,0.125,NOUN,0.15432098765432098,9
NOUN,1,160,0.1111111111111111,NOUN,0.23215488215488214,7
NOUN,1,160,0.1111111111111111,NOUN,0.14814814814814814,3
NOUN,1,160,0.1111111111111111,NOUN,0.1275477340694732,10
NOUN,1,160,0.1111111111111111,NOUN,0.06837606837606837,2
ADJ,1,160,0.1111111111111111,ADJ,0.09126984126984126,2
NOUN,1,160,0.1111111111111111,NOUN,0.18273809523809523,8
NOUN,1,160,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,160,0.1111111111111111,NOUN,0.13707900244400323,28
ADJ,1,160,0.1111111111111111,ADJ,0.1111111111111111,1
NOUN,1,161,0.14285714285714285,NOUN,0.17142857142857143,2
ADJ,1,161,0.14285714285714285,ADJ,0.12142857142857143,2
NOUN,1,161,0.14285714285714285,NOUN,0.1275477340694732,10
NOUN,1,161,0.14285714285714285,NOUN,0.15476190476190477,2
NOUN,1,161,0.14285714285714285,NOUN,0.13707900244400323,28
NOUN,2,161,0.2857142857142857,NOUN,0.19894179894179895,4
NOUN,1,162,0.2,NOUN,0.2,1
NOUN,1,162,0.2,NOUN,0.16972624798711755,7
NOUN,1,162,0.2,NOUN,0.2,1
NOUN,1,162,0.2,NOUN,0.2375,4
ADJ,1,162,0.2,NOUN,0.15432098765432098,9
NOUN,1,163,0.25,NOUN,0.23215488215488214,7
NOUN,1,163,0.25,NOUN,0.1275477340694732,10
NOUN,1,163,0.25,NOUN,0.25,1
NOUN,1,163,0.25,NOUN,0.1375,2
NOUN,1,164,0.3333333333333333,NOUN,0.18681245337423827,23
NOUN,1,164,0.3333333333333333,NOUN,0.1691919191919192,3
NOUN,1,164,0.3333333333333333,NOUN,0.25555555555555554,3
NOUN,1,165,0.14285714285714285,NOUN,0.17142857142857143,2
NOUN,1,165,0.14285714285714285,NOUN,0.14285714285714285,1
ADJ,1,165,0.14285714285714285,ADJ,0.12368326118326119,6
NOUN,1,165,0.14285714285714285,NOUN,0.14285714285714285,1
ADJ,1,165,0.14285714285714285,ADJ,0.14285714285714285,1
NOUN,1,165,0.14285714285714285,NOUN,0.23628117913832197,8
NOUN,1,165,0.14285714285714285,NOUN,0.18273809523809523,8
NOUN,1,166,0.3333333333333333,NOUN,0.22373737373737373,5
NOUN,1,166,0.3333333333333333,NOUN,0.25555555555555554,3
NOUN,1,166,0.3333333333333333,NOUN,0.3333333333333333,1
NOUN,1,167,0.3333333333333333,NOUN,0.3333333333333333,1
NOUN,1,167,0.3333333333333333,NOUN,0.3333333333333333,1
NOUN,1,167,0.3333333333333333,NOUN,0.25297619047619047,5
NOUN,1,168,0.25,NOUN,0.25,1
ADJ,1,168,0.25,ADJ,0.14444444444444446,3
NOUN,1,168,0.25,NOUN,0.25,1
NOUN,1,168,0.25,NOUN,0.25,1
NOUN,1,169,1.0,NOUN,1.0,1
NOUN,1,170,0.3333333333333333,NOUN,0.3333333333333333,1
NOUN,1,170,0.3333333333333333,NOUN,0.22373737373737373,5
NOUN,1,170,0.3333333333333333,NOUN,0.3333333333333333,1
NOUN,1,171,0.25,NOUN,0.17045454545454547,2
NOUN,1,171,0.25,NOUN,0.22373737373737373,5
NOUN,1,171,0.25,NOUN,0.25,1
ADJ,1,171,0.25,NOUN,0.15432098765432098,9
NOUN,1,173,0.09090909090909091,NOUN,0.09090909090909091,1
ADJ,1,173,0.09090909090909091,ADJ,0.09090909090909091,1
NOUN,1,173,0.09090909090909091,NOUN,0.3352272727272727,4
NOUN,1,173,0.09090909090909091,NOUN,0.17845117845117844,3
NOUN,1,173,0.09090909090909091,NOUN,0.22373737373737373,5
NOUN,1,173,0.09090909090909091,NOUN,0.09090909090909091,1
NOUN,1,173,0.09090909090909091,NOUN,0.09090909090909091,1
ADJ,1,173,0.09090909090909091,ADJ,0.09090909090909091,1
NOUN,1,173,0.09090909090909091,NOUN,0.17845117845117844,3
NOUN,1,173,0.09090909090909091,NOUN,0.09090909090909091,1
NOUN,1,173,0.09090909090909091,NOUN,0.09090909090909091,1
NOUN,1,174,0.09090909090909091,NOUN,0.1414141414141414,4
NOUN,1,174,0.09090909090909091,NOUN,0.15067340067340065,3
ADJ,1,174,0.09090909090909091,NOUN,0.11631016042780748,6
NOUN,2,174,0.18181818181818182,NOUN,0.18181818181818182,2
NOUN,1,174,0.09090909090909091,NOUN,0.13786435786435786,21
NOUN,1,174,0.09090909090909091,NOUN,0.15252525252525254,3
NOUN,1,174,0.09090909090909091,NOUN,0.1414141414141414,4
NOUN,1,174,0.09090909090909091,NOUN,0.08712121212121213,2
NOUN,1,174,0.09090909090909091,NOUN,0.1272727272727273,3
ADJ,1,174,0.09090909090909091,ADJ,0.1691919191919192,3
NOUN,2,175,0.18181818181818182,NOUN,0.23215488215488214,7
ADJ,1,175,0.09090909090909091,NOUN,0.17045454545454547,2
NOUN,1,175,0.09090909090909091,NOUN,0.1691919191919192,3
NOUN,2,175,0.18181818181818182,NOUN,0.11631016042780748,6
NOUN,1,175,0.09090909090909091,NOUN,0.13786435786435786,21
NOUN,1,175,0.09090909090909091,NOUN,0.10606060606060605,5
NOUN,1,175,0.09090909090909091,NOUN,0.1788961038961039,5
NOUN,1,175,0.09090909090909091,NOUN,0.1272727272727273,3
NOUN,1,175,0.09090909090909091,NOUN,0.09090909090909091,1
NOUN,3,176,0.25,NOUN,0.18681245337423827,23
NOUN,1,176,0.08333333333333333,NOUN,0.1691919191919192,3
ADJ,1,176,0.08333333333333333,NOUN,0.11631016042780748,6
NOUN,1,176,0.08333333333333333,NOUN,0.13786435786435786,21
NOUN,2,176,0.16666666666666666,NOUN,0.10606060606060605,5
ADJ,1,176,0.08333333333333333,NOUN,0.16305645065043559,8
NOUN,1,176,0.08333333333333333,NOUN,0.20833333333333331,2
NOUN,1,176,0.08333333333333333,NOUN,0.08712121212121213,2
NOUN,1,176,0.08333333333333333,NOUN,0.125,2
NOUN,1,177,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,177,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,177,0.1111111111111111,NOUN,0.13343334297281664,19
NOUN,1,177,0.1111111111111111,NOUN,0.17845117845117844,3
NOUN,1,177,0.1111111111111111,NOUN,0.22373737373737373,5
NOUN,1,177,0.1111111111111111,NOUN,0.15067340067340065,3
NOUN,1,177,0.1111111111111111,NOUN,0.17845117845117844,3
NOUN,1,177,0.1111111111111111,NOUN,0.16305645065043559,8
NOUN,1,177,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,178,0.1,NOUN,0.23215488215488214,7
ADJ,1,178,0.1,ADJ,0.12142857142857143,2
NOUN,1,178,0.1,NOUN,0.1,1
NOUN,2,178,0.2,NOUN,0.12783056542455037,8
NOUN,1,178,0.1,NOUN,0.25555555555555554,3
NOUN,1,178,0.1,NOUN,0.1,1
NOUN,2,178,0.2,NOUN,0.26666666666666666,3
NOUN,1,178,0.1,NOUN,0.1,1
NOUN,1,197,0.25,NOUN,0.25,1
NOUN,1,197,0.25,NOUN,0.25,1
NOUN,1,197,0.25,NOUN,0.15067340067340065,3
NOUN,1,197,0.25,NOUN,0.2375,4
NOUN,1,198,0.5,NOUN,0.23215488215488214,7
NOUN,1,198,0.5,NOUN,0.18273809523809523,8
NOUN,1,199,0.16666666666666666,NOUN,0.16666666666666666,1
ADJ,1,199,0.16666666666666666,ADJ,0.16666666666666666,1
NOUN,1,199,0.16666666666666666,NOUN,0.16666666666666666,1
ADJ,1,199,0.16666666666666666,ADJ,0.16666666666666666,1
NOUN,1,199,0.16666666666666666,NOUN,0.16666666666666666,1
ADJ,1,199,0.16666666666666666,ADJ,0.16666666666666666,1
NOUN,1,200,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,1,200,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,1,200,0.14285714285714285,NOUN,0.14285714285714285,1
ADJ,1,200,0.14285714285714285,ADJ,0.14285714285714285,2
NOUN,1,200,0.14285714285714285,NOUN,0.1788961038961039,5
NOUN,2,200,0.2857142857142857,NOUN,0.25297619047619047,5
NOUN,1,201,0.125,NOUN,0.15595238095238095,3
NOUN,1,201,0.125,NOUN,0.125,1
NOUN,1,201,0.125,NOUN,0.125,1
NOUN,2,201,0.25,NOUN,0.21093073593073594,8
NOUN,2,201,0.25,NOUN,0.25,2
NOUN,1,201,0.125,NOUN,0.12161696328362995,9
NOUN,1,202,0.16666666666666666,NOUN,0.16666666666666666,1
NOUN,1,202,0.16666666666666666,NOUN,0.16666666666666666,1
NOUN,1,202,0.16666666666666666,NOUN,0.16666666666666666,1
NOUN,1,202,0.16666666666666666,NOUN,0.5833333333333334,2
NOUN,1,202,0.16666666666666666,NOUN,0.13786435786435786,21
NOUN,1,202,0.16666666666666666,NOUN,0.2375,4
NOUN,1,203,0.1111111111111111,NOUN,0.11805555555555555,2
NOUN,1,203,0.1111111111111111,NOUN,0.1111111111111111,1
ADJ,1,203,0.1111111111111111,ADJ,0.1111111111111111,1
NOUN,1,203,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,203,0.1111111111111111,NOUN,0.1111111111111111,2
NOUN,1,203,0.1111111111111111,NOUN,0.09722222222222221,2
NOUN,1,203,0.1111111111111111,NOUN,0.1111111111111111,1
ADJ,1,203,0.1111111111111111,NOUN,0.15432098765432098,9
NOUN,1,203,0.1111111111111111,NOUN,0.1111111111111111,1
NOUN,1,204,0.3333333333333333,NOUN,0.3333333333333333,1
NOUN,1,204,0.3333333333333333,NOUN,0.17845117845117844,3
NOUN,1,204,0.3333333333333333,NOUN,0.17845117845117844,3
NOUN,1,205,0.25,NOUN,0.25,1
NOUN,1,205,0.25,NOUN,0.25,1
NOUN,1,205,0.25,NOUN,0.375,2
ADJ,1,205,0.25,ADJ,0.1691919191919192,3
NOUN,1,206,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,1,206,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,2,206,0.2857142857142857,NOUN,0.18783068783068782,4
NOUN,1,206,0.14285714285714285,NOUN,0.14285714285714285,1
ADJ,1,206,0.14285714285714285,ADJ,0.14285714285714285,1
NOUN,1,206,0.14285714285714285,NOUN,0.12161696328362995,9
NOUN,1,207,0.1,NOUN,0.1,1
NOUN,1,207,0.1,NOUN,0.07564946018893387,5
NOUN,1,207,0.1,NOUN,0.12142857142857143,2
NOUN,1,207,0.1,NOUN,0.1,1
NOUN,1,207,0.1,NOUN,0.23750000000000002,5
NOUN,1,207,0.1,NOUN,0.12783056542455037,8
ADJ,1,207,0.1,NOUN,0.13343334297281664,19
NOUN,1,207,0.1,NOUN,0.23628117913832197,8
NOUN,1,207,0.1,NOUN,0.07631578947368421,3
NOUN,1,207,0.1,NOUN,0.21093073593073594,8
NOUN,1,208,0.5,NOUN,0.5,1
NOUN,1,208,0.5,NOUN,0.1788961038961039,5
NOUN,1,209,0.25,NOUN,0.23215488215488214,7
NOUN,1,209,0.25,NOUN,0.13343334297281664,19
NOUN,1,209,0.25,NOUN,0.25,1
NOUN,1,209,0.25,NOUN,0.2833333333333334,4
NOUN,1,210,0.2,NOUN,0.23555555555555557,5
NOUN,1,210,0.2,NOUN,0.2,2
ADJ,1,210,0.2,ADJ,0.2,1
NOUN,1,210,0.2,NOUN,0.18273809523809523,8
NOUN,1,210,0.2,NOUN,0.17916666666666667,6
NOUN,1,211,0.2,NOUN,0.15595238095238095,3
NOUN,1,211,0.2,NOUN,0.23750000000000002,5
NOUN,1,211,0.2,NOUN,0.15000000000000002,2
ADJ,1,211,0.2,ADJ,0.14603174603174604,4
NOUN,1,211,0.2,NOUN,0.2833333333333334,4
ADJ,1,212,0.14285714285714285,ADJ,0.14285714285714285,1
NOUN,1,212,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,1,212,0.14285714285714285,NOUN,0.2253968253968254,3
NOUN,1,212,0.14285714285714285,NOUN,0.12783056542455037,8
NOUN,1,212,0.14285714285714285,NOUN,0.13343334297281664,19
NOUN,1,212,0.14285714285714285,NOUN,0.10086755349913243,5
NOUN,1,212,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,1,213,0.14285714285714285,NOUN,0.15595238095238095,3
NOUN,1,213,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,1,213,0.14285714285714285,NOUN,0.12698412698412698,3
NOUN,1,213,0.14285714285714285,NOUN,0.14285714285714285,1
ADJ,1,213,0.14285714285714285,ADJ,0.14285714285714285,2
ADJ,1,213,0.14285714285714285,ADJ,0.14285714285714285,1
NOUN,1,213,0.14285714285714285,NOUN,0.12161696328362995,9
NOUN,1,214,0.14285714285714285,NOUN,0.12142857142857143,2
NOUN,1,214,0.14285714285714285,NOUN,0.12698412698412698,2
NOUN,1,214,0.14285714285714285,NOUN,0.14285714285714285,1
ADJ,1,214,0.14285714285714285,ADJ,0.14285714285714285,1
NOUN,1,214,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,1,214,0.14285714285714285,NOUN,0.25297619047619047,5
NOUN,1,214,0.14285714285714285,NOUN,0.14285714285714285,1
NOUN,1,222,0.5,NOUN,0.26785714285714285,7
NOUN,1,222,0.5,NOUN,0.2916666666666667,2
NOUN,1,223,0.25,NOUN,0.08279280216351155,5
NOUN,1,223,0.25,NOUN,0.23750000000000002,5
NOUN,1,223,0.25,NOUN,0.225,2
ADJ,1,223,0.25,ADJ,0.18471177944862155,7
NOUN,1,224,0.3333333333333333,NOUN,0.3333333333333333,1
ADJ,1,224,0.3333333333333333,ADJ,0.3333333333333333,1
NOUN,1,224,0.3333333333333333,NOUN,0.13707900244400323,28
NOUN,1,225,1.0,NOUN,0.5833333333333334,2
NOUN,1,226,0.125,NOUN,0.1449074074074074,7
NOUN,1,226,0.125,NOUN,0.18681245337423827,23
ADJ,1,226,0.125,ADJ,0.11203703703703705,3
NOUN,1,226,0.125,NOUN,0.13194444444444445,4
NOUN,1,226,0.125,NOUN,0.125,1
NOUN,1,226,0.125,NOUN,0.125,1
ADJ,1,226,0.125,ADJ,0.125,1
NOUN,1,226,0.125,NOUN,0.13707900244400323,28
ADJ,1,227,0.1,ADJ,0.1,1
NOUN,1,227,0.1,NOUN,0.1,2
NOUN,1,227,0.1,NOUN,0.1,1
NOUN,1,227,0.1,NOUN,0.18681245337423827,23
NOUN,1,227,0.1,NOUN,0.07724358974358975,4
ADJ,1,227,0.1,ADJ,0.1,1
NOUN,1,227,0.1,NOUN,0.13343334297281664,19
ADJ,1,227,0.1,ADJ,0.1,1
NOUN,1,227,0.1,NOUN,0.053571428571428575,3
NOUN,1,227,0.1,NOUN,0.13707900244400323,28
