vector,word,Pos,wordCount,percent_of_total
172,american,ADJ,1,0.2
172,company,NOUN,1,0.2
172,headquarter,ADJ,1,0.2
172,multinational,ADJ,1,0.2
172,technology,NOUN,1,0.2
