vector,word,Pos,wordCount,percent_of_total
74,american,ADJ,1,0.2
74,company,NOUN,1,0.2
74,headquarter,ADJ,1,0.2
74,multinational,ADJ,1,0.2
74,technology,NOUN,1,0.2
