vector,word,Pos,wordCount,percent_of_total
127,american,ADJ,1,0.2
127,company,NOUN,1,0.2
127,headquarter,ADJ,1,0.2
127,multinational,ADJ,1,0.2
127,technology,NOUN,1,0.2
