vector,word,Pos,wordCount,percent_of_total
123,american,ADJ,1,0.2
123,company,NOUN,1,0.2
123,headquarter,ADJ,1,0.2
123,multinational,ADJ,1,0.2
123,technology,NOUN,1,0.2
