vector,word,Pos,wordCount,percent_of_total
86,american,ADJ,1,0.2
86,company,NOUN,1,0.2
86,headquarter,ADJ,1,0.2
86,multinational,ADJ,1,0.2
86,technology,NOUN,1,0.2
