vector,word,Pos,wordCount,percent_of_total
98,american,ADJ,1,0.2
98,company,NOUN,1,0.2
98,headquarter,ADJ,1,0.2
98,multinational,ADJ,1,0.2
98,technology,NOUN,1,0.2
