vector,word,Pos,wordCount,percent_of_total
31,american,ADJ,1,0.2
31,company,NOUN,1,0.2
31,headquarter,ADJ,1,0.2
31,multinational,ADJ,1,0.2
31,technology,NOUN,1,0.2
