vector,word,Pos,wordCount,percent_of_total
221,american,ADJ,1,0.2
221,company,NOUN,1,0.2
221,headquarter,ADJ,1,0.2
221,multinational,ADJ,1,0.2
221,technology,NOUN,1,0.2
