vector,word,Pos,wordCount,percent_of_total
228,american,ADJ,1,0.2
228,company,NOUN,1,0.2
228,headquarter,ADJ,1,0.2
228,multinational,ADJ,1,0.2
228,technology,NOUN,1,0.2
