vector,word,Pos,wordCount,percent_of_total
107,collaborative,ADJ,1,0.08333333333333333
107,commuting,NOUN,1,0.08333333333333333
107,environment,NOUN,1,0.08333333333333333
107,material,NOUN,1,0.08333333333333333
107,route,NOUN,1,0.08333333333333333
107,same,ADJ,2,0.16666666666666666
107,study,NOUN,1,0.08333333333333333
107,travel,NOUN,1,0.08333333333333333
107,type,NOUN,1,0.08333333333333333
107,working,NOUN,1,0.08333333333333333
108,activist,NOUN,1,0.1111111111111111
108,device,NOUN,2,0.2222222222222222
108,fact,NOUN,1,0.1111111111111111
108,field,NOUN,1,0.1111111111111111
108,fun,NOUN,1,0.1111111111111111
108,specific,ADJ,1,0.1111111111111111
108,stoplike,NOUN,1,0.1111111111111111
108,thing,NOUN,1,0.1111111111111111
109,class,NOUN,1,0.07142857142857142
109,collaboration,NOUN,1,0.07142857142857142
109,crack,NOUN,1,0.07142857142857142
109,gym,NOUN,1,0.07142857142857142
109,material,NOUN,1,0.07142857142857142
109,people,NOUN,1,0.07142857142857142
109,random,ADJ,1,0.07142857142857142
109,same,ADJ,1,0.07142857142857142
109,similar,ADJ,1,0.07142857142857142
109,specialized,ADJ,1,0.07142857142857142
109,specific,ADJ,1,0.07142857142857142
109,thing,NOUN,1,0.07142857142857142
109,topic,NOUN,1,0.07142857142857142
109,trivia,ADJ,1,0.07142857142857142
110,app,NOUN,1,0.16666666666666666
110,feature,NOUN,1,0.16666666666666666
110,machine,NOUN,1,0.16666666666666666
110,notification,NOUN,1,0.16666666666666666
110,people,NOUN,1,0.16666666666666666
110,phone,NOUN,1,0.16666666666666666
111,noise,NOUN,1,0.14285714285714285
111,outside,ADJ,1,0.14285714285714285
111,public,ADJ,1,0.14285714285714285
111,silencer,NOUN,1,0.14285714285714285
111,sound,NOUN,1,0.14285714285714285
111,space,NOUN,1,0.14285714285714285
111,worker,NOUN,1,0.14285714285714285
112,content,NOUN,2,0.2222222222222222
112,eye,NOUN,1,0.1111111111111111
112,flat,NOUN,1,0.1111111111111111
112,outside,ADJ,1,0.1111111111111111
112,person,NOUN,1,0.1111111111111111
112,sensitiveconfidential,ADJ,1,0.1111111111111111
112,side,NOUN,1,0.1111111111111111
112,upper,ADJ,1,0.1111111111111111
113,break,NOUN,1,0.2
113,technology,NOUN,1,0.2
113,user,NOUN,1,0.2
113,wearable,ADJ,1,0.2
113,work,NOUN,1,0.2
114,computer,NOUN,1,0.1111111111111111
114,day,NOUN,1,0.1111111111111111
114,everytime,NOUN,1,0.1111111111111111
114,experience,NOUN,1,0.1111111111111111
114,machine,NOUN,1,0.1111111111111111
114,massage,NOUN,2,0.2222222222222222
114,neckshoulder,NOUN,1,0.1111111111111111
114,user,NOUN,1,0.1111111111111111
115,breakseat,NOUN,1,0.05555555555555555
115,control,NOUN,1,0.05555555555555555
115,day,NOUN,2,0.1111111111111111
115,hour,NOUN,2,0.1111111111111111
115,light,NOUN,2,0.1111111111111111
115,lighting,NOUN,1,0.05555555555555555
115,machine,NOUN,1,0.05555555555555555
115,natural,ADJ,1,0.05555555555555555
115,people,NOUN,1,0.05555555555555555
115,person,NOUN,1,0.05555555555555555
115,room,NOUN,1,0.05555555555555555
115,setup,NOUN,1,0.05555555555555555
115,sunlight,NOUN,1,0.05555555555555555
115,time,NOUN,1,0.05555555555555555
115,user,NOUN,1,0.05555555555555555
124,desk,NOUN,1,0.5
124,use,NOUN,1,0.5
125,access,NOUN,1,0.16666666666666666
125,desk,NOUN,1,0.16666666666666666
125,point,NOUN,1,0.16666666666666666
125,portable,ADJ,1,0.16666666666666666
125,router,NOUN,1,0.16666666666666666
125,wireless,ADJ,1,0.16666666666666666
148,audio,ADJ,1,0.1111111111111111
148,device,NOUN,1,0.1111111111111111
148,habit,NOUN,1,0.1111111111111111
148,interval,NOUN,1,0.1111111111111111
148,min,NOUN,1,0.1111111111111111
148,notification,NOUN,1,0.1111111111111111
148,phone,NOUN,1,0.1111111111111111
148,regular,ADJ,1,0.1111111111111111
148,user,NOUN,1,0.1111111111111111
149,aware,ADJ,1,0.1
149,danger,NOUN,1,0.1
149,environment,NOUN,1,0.1
149,glassesheadset,NOUN,1,0.1
149,mobile,ADJ,1,0.1
149,peripheral,NOUN,1,0.1
149,signal,NOUN,1,0.1
149,surrounding,NOUN,1,0.1
149,user,NOUN,1,0.1
149,work,NOUN,1,0.1
150,interface,NOUN,1,0.14285714285714285
150,microtask,NOUN,1,0.14285714285714285
150,piece,NOUN,1,0.14285714285714285
150,planner,NOUN,1,0.14285714285714285
150,tangible,ADJ,1,0.14285714285714285
150,task,NOUN,1,0.14285714285714285
150,user,NOUN,1,0.14285714285714285
151,collapsible,ADJ,1,0.1111111111111111
151,commuter,NOUN,1,0.1111111111111111
151,desk,NOUN,1,0.1111111111111111
151,lap,NOUN,1,0.1111111111111111
151,mobile,ADJ,1,0.1111111111111111
151,organization,NOUN,1,0.1111111111111111
151,planning,NOUN,1,0.1111111111111111
151,techfunctionality,NOUN,1,0.1111111111111111
151,trainsubway,NOUN,1,0.1111111111111111
152,change,NOUN,1,0.2
152,indooroutdoor,NOUN,1,0.2
152,jacketsweater,NOUN,1,0.2
152,temperature,NOUN,1,0.2
152,type,NOUN,1,0.2
153,anxiety,NOUN,1,0.2
153,heart,NOUN,1,0.2
153,monitor,NOUN,1,0.2
153,rate,NOUN,1,0.2
153,relief,NOUN,1,0.2
154,app,NOUN,2,0.13333333333333333
154,check,NOUN,1,0.06666666666666667
154,exercise,NOUN,1,0.06666666666666667
154,heart,NOUN,2,0.13333333333333333
154,high,ADJ,1,0.06666666666666667
154,interface,NOUN,1,0.06666666666666667
154,level,NOUN,1,0.06666666666666667
154,rate,NOUN,2,0.13333333333333333
154,routine,ADJ,1,0.06666666666666667
154,set,ADJ,1,0.06666666666666667
154,vital,NOUN,1,0.06666666666666667
154,wearable,ADJ,1,0.06666666666666667
155,day,NOUN,1,0.125
155,interface,NOUN,1,0.125
155,locket,NOUN,1,0.125
155,photo,NOUN,2,0.25
155,user,NOUN,2,0.25
155,wearable,ADJ,1,0.125
156,app,NOUN,1,0.1111111111111111
156,convenient,ADJ,1,0.1111111111111111
156,easy,ADJ,1,0.1111111111111111
156,habit,NOUN,1,0.1111111111111111
156,interface,NOUN,1,0.1111111111111111
156,mood,NOUN,1,0.1111111111111111
156,reminder,NOUN,1,0.1111111111111111
156,tracking,NOUN,1,0.1111111111111111
156,wearable,ADJ,1,0.1111111111111111
157,form,NOUN,1,0.125
157,input,NOUN,1,0.125
157,multiple,ADJ,1,0.125
157,response,NOUN,1,0.125
157,sensor,NOUN,1,0.125
157,toy,NOUN,1,0.125
157,visible,ADJ,1,0.125
157,weight,NOUN,1,0.125
158,app,NOUN,1,0.08333333333333333
158,art,NOUN,1,0.08333333333333333
158,board,NOUN,1,0.08333333333333333
158,contact,NOUN,1,0.08333333333333333
158,entry,NOUN,1,0.08333333333333333
158,interactive,ADJ,1,0.08333333333333333
158,journal,NOUN,1,0.08333333333333333
158,mood,NOUN,1,0.08333333333333333
158,parent,NOUN,1,0.08333333333333333
158,people,NOUN,1,0.08333333333333333
158,therapist,NOUN,1,0.08333333333333333
158,therapy,NOUN,1,0.08333333333333333
159,alert,NOUN,1,0.125
159,nonverbal,ADJ,2,0.25
159,notification,NOUN,1,0.125
159,people,NOUN,1,0.125
159,user,NOUN,1,0.125
159,visible,ADJ,1,0.125
159,wearable,ADJ,1,0.125
160,bracelet,NOUN,1,0.1111111111111111
160,call,NOUN,1,0.1111111111111111
160,day,NOUN,1,0.1111111111111111
160,feeling,NOUN,1,0.1111111111111111
160,random,ADJ,1,0.1111111111111111
160,time,NOUN,1,0.1111111111111111
160,togetherness,NOUN,1,0.1111111111111111
160,user,NOUN,1,0.1111111111111111
160,videoaudio,ADJ,1,0.1111111111111111
161,bottle,NOUN,1,0.14285714285714285
161,certain,ADJ,1,0.14285714285714285
161,day,NOUN,1,0.14285714285714285
161,point,NOUN,1,0.14285714285714285
161,user,NOUN,1,0.14285714285714285
161,water,NOUN,2,0.2857142857142857
162,jacketvest,NOUN,1,0.2
162,massage,NOUN,1,0.2
162,sensation,NOUN,1,0.2
162,vibrate,NOUN,1,0.2
162,wearable,ADJ,1,0.2
163,bracelet,NOUN,1,0.25
163,day,NOUN,1,0.25
163,emotion,NOUN,1,0.25
163,one,NOUN,1,0.25
164,device,NOUN,1,0.3333333333333333
164,heartbeat,NOUN,1,0.3333333333333333
164,scent,NOUN,1,0.3333333333333333
165,bus,NOUN,1,0.14285714285714285
165,capacity,NOUN,1,0.14285714285714285
165,interactive,ADJ,1,0.14285714285714285
165,occupant,NOUN,1,0.14285714285714285
165,real,ADJ,1,0.14285714285714285
165,screen,NOUN,1,0.14285714285714285
165,time,NOUN,1,0.14285714285714285
166,nausea,NOUN,1,0.3333333333333333
166,scent,NOUN,1,0.3333333333333333
166,spray,NOUN,1,0.3333333333333333
167,chair,NOUN,1,0.3333333333333333
167,stabilization,NOUN,1,0.3333333333333333
167,table,NOUN,1,0.3333333333333333
168,assistant,NOUN,1,0.25
168,collaborative,ADJ,1,0.25
168,communication,NOUN,1,0.25
168,voice,NOUN,1,0.25
169,bathroom,NOUN,1,1.0
170,arvr,NOUN,1,0.3333333333333333
170,nausea,NOUN,1,0.3333333333333333
170,workspace,NOUN,1,0.3333333333333333
171,haptic,NOUN,1,0.25
171,nausea,NOUN,1,0.25
171,reduction,NOUN,1,0.25
171,wearable,ADJ,1,0.25
173,advice,NOUN,1,0.09090909090909091
173,augmented,ADJ,1,0.09090909090909091
173,glass,NOUN,1,0.09090909090909091
173,motion,NOUN,1,0.09090909090909091
173,nausea,NOUN,1,0.09090909090909091
173,pair,NOUN,1,0.09090909090909091
173,reality,NOUN,1,0.09090909090909091
173,realtime,ADJ,1,0.09090909090909091
173,sickness,NOUN,1,0.09090909090909091
173,sign,NOUN,1,0.09090909090909091
173,symptom,NOUN,1,0.09090909090909091
174,heart,NOUN,1,0.09090909090909091
174,necklace,NOUN,1,0.09090909090909091
174,other,ADJ,1,0.09090909090909091
174,pendant,NOUN,2,0.18181818181818182
174,people,NOUN,1,0.09090909090909091
174,pulse,NOUN,1,0.09090909090909091
174,rate,NOUN,1,0.09090909090909091
174,sync,NOUN,1,0.09090909090909091
174,technology,NOUN,1,0.09090909090909091
174,wireless,ADJ,1,0.09090909090909091
175,bracelet,NOUN,2,0.18181818181818182
175,haptic,ADJ,1,0.09090909090909091
