vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
55,alone,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,alpha,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,ancient,NOUN,2,03/10/2015,C0551c,55,conspiracy,0.021739130434782608
55,annal,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,apocalypse,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,attention,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,awakening,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,benefit,NOUN,2,03/10/2015,C0551c,55,conspiracy,0.021739130434782608
55,change,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,choice,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,clue,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,collective,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,corporation,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,corrupt,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,current,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,curtain,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,direct,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,disaster,NOUN,2,03/10/2015,C0551c,55,conspiracy,0.021739130434782608
55,economy,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,elite,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,end,NOUN,2,03/10/2015,C0551c,55,conspiracy,0.021739130434782608
55,environment,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,evolutionary,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,faint,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,global,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,good,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,great,ADJ,2,03/10/2015,C0551c,55,conspiracy,0.021739130434782608
55,greedy,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,hand,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,harsh,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,humanity,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,infinity,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,legend,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,mankind,NOUN,3,03/10/2015,C0551c,55,conspiracy,0.03260869565217391
55,mass,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,metaphysic,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,moment,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,natural,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,omega,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,only,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,organism,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,organization,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,organized,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,part,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,personal,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,planet,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,politician,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,population,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,precipice,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,prequel,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,process,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,quick,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,reason,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,religion,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,salvation,NOUN,2,03/10/2015,C0551c,55,conspiracy,0.021739130434782608
55,science,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,secret,NOUN,2,03/10/2015,C0551c,55,conspiracy,0.021739130434782608
55,self,NOUN,4,03/10/2015,C0551c,55,conspiracy,0.043478260869565216
55,shamanic,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,specie,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,state,NOUN,2,03/10/2015,C0551c,55,conspiracy,0.021739130434782608
55,stop,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,subtle,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,term,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,thing,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,tough,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,tribe,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,truth,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,tyranny,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,universe,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,watch,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,whimper,NOUN,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,whole,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
55,world,NOUN,3,03/10/2015,C0551c,55,conspiracy,0.03260869565217391
55,worldwide,ADJ,1,03/10/2015,C0551c,55,conspiracy,0.010869565217391304
