vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
39,aid,NOUN,2,03/05/2015,M08a59,39,mainstream,0.037037037037037035
39,annual,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,auction,NOUN,2,03/05/2015,M08a59,39,mainstream,0.037037037037037035
39,ball,NOUN,2,03/05/2015,M08a59,39,mainstream,0.037037037037037035
39,bid,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,big,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,capsule,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,car,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,catwalk,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,charitable,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,charity,NOUN,2,03/05/2015,M08a59,39,mainstream,0.037037037037037035
39,collection,NOUN,2,03/05/2015,M08a59,39,mainstream,0.037037037037037035
39,couture,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,draw,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,event,NOUN,2,03/05/2015,M08a59,39,mainstream,0.037037037037037035
39,exhibition,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,exuberant,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,fashion,NOUN,2,03/05/2015,M08a59,39,mainstream,0.037037037037037035
39,gold,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,guest,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,highlight,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,interior,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,jewellery,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,live,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,main,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,music,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,nonprofit,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,opulent,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,other,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,participant,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,past,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,piece,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,private,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,proceed,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,rally,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,sale,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,shop,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,show,NOUN,3,03/05/2015,M08a59,39,mainstream,0.05555555555555555
39,soire,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,tempting,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,theme,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,ticket,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,womensonly,ADJ,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,world,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
39,year,NOUN,1,03/05/2015,M08a59,39,mainstream,0.018518518518518517
