vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
89,babylonic,ADJ,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,backdoor,NOUN,2,03/01/2020,C00c61,89,conspiracy,0.058823529411764705
89,bank,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,banking,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,bunch,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,corporation,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,devil,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,dictator,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,documentary,NOUN,3,03/01/2020,C00c61,89,conspiracy,0.08823529411764706
89,entire,ADJ,2,03/01/2020,C00c61,89,conspiracy,0.058823529411764705
89,family,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,first,ADJ,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,great,ADJ,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,historical,ADJ,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,information,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,last,ADJ,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,medium,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,nation,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,one,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,other,ADJ,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,politician,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,proof,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,psychos,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,scene,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,second,ADJ,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,story,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,system,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
89,world,NOUN,2,03/01/2020,C00c61,89,conspiracy,0.058823529411764705
89,year,NOUN,1,03/01/2020,C00c61,89,conspiracy,0.029411764705882353
