vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
78,ball,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,cancer,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,case,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,cause,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,chemical,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,claim,NOUN,2,15/03/2019,C03561,78,conspiracy,0.03278688524590164
78,company,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,court,NOUN,2,15/03/2019,C03561,78,conspiracy,0.03278688524590164
78,date,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,decade,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,exposure,NOUN,2,15/03/2019,C03561,78,conspiracy,0.03278688524590164
78,favour,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,federal,ADJ,2,15/03/2019,C03561,78,conspiracy,0.03278688524590164
78,finding,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,first,ADJ,2,15/03/2019,C03561,78,conspiracy,0.03278688524590164
78,formula,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,gallon,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,giant,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,glyphosatebased,ADJ,2,15/03/2019,C03561,78,conspiracy,0.03278688524590164
78,hepatitis,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,herbicide,NOUN,3,15/03/2019,C03561,78,conspiracy,0.04918032786885246
78,key,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,land,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,large,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,last,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,lawsuit,NOUN,2,15/03/2019,C03561,78,conspiracy,0.03278688524590164
78,lawyer,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,lethal,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,lifetime,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,lymphoma,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,metaanalyse,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,mile,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,month,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,more,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,own,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,plaintiff,NOUN,2,15/03/2019,C03561,78,conspiracy,0.03278688524590164
78,plot,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,risk,NOUN,2,15/03/2019,C03561,78,conspiracy,0.03278688524590164
78,roundup,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,same,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,second,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,state,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,strong,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,study,NOUN,2,15/03/2019,C03561,78,conspiracy,0.03278688524590164
78,such,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,suite,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,toxic,ADJ,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,trial,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
78,verdict,NOUN,1,15/03/2019,C03561,78,conspiracy,0.01639344262295082
