vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
70,1800,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,1970,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,20th,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,average,ADJ,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,child,NOUN,2,01/09/2016,C04882,70,conspiracy,0.0425531914893617
70,childhood,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,damage,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,decade,NOUN,2,01/09/2016,C04882,70,conspiracy,0.0425531914893617
70,decision,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,early,ADJ,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,first,ADJ,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,generation,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,government,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,great,ADJ,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,greed,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,half,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,human,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,knee,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,late,ADJ,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,mad,ADJ,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,mercury,NOUN,3,01/09/2016,C04882,70,conspiracy,0.06382978723404255
70,nation,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,neurological,ADJ,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,official,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,origin,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,parent,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,physical,ADJ,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,rate,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,research,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,result,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,scientist,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,secret,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,several,ADJ,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,time,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,top,ADJ,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,tragedy,NOUN,2,01/09/2016,C04882,70,conspiracy,0.0425531914893617
70,travel,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,truth,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,use,NOUN,1,01/09/2016,C04882,70,conspiracy,0.02127659574468085
70,vaccine,NOUN,3,01/09/2016,C04882,70,conspiracy,0.06382978723404255
